family,code_name,rate,n,k,p,trial,error_weight,deleted_position,agreement,fiber_certified,prefix_certified,trellis_available,trellis_certified,fiber_wall,prefix_wall,trellis_wall,best_baseline_wall,best_baseline_name,fiber_over_prefix_wall,fiber_over_best_wall,fiber_histories,fiber_candidates,fiber_duplicates,fiber_membership,fiber_exact_scores,fiber_peak_seen,fiber_peak_frontier,prefix_nodes,prefix_membership,prefix_exact_scores,prefix_peak_frontier,trellis_nodes,trellis_updates,trellis_terminals,trellis_exact_scores
random_linear,"RLC_n48_k36",0.75,48,36,0.002,10,0,2,1,1,1,0,0,5.8350999999999997e-05,0.0045360219999999998,0,0.0045360219999999998,PREFIX_ASTAR,0.012863914681189819,0.012863914681189819,93,46,47,46,1,46,48,157,1,1,136,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.002,11,0,46,1,1,1,0,0,5.7126999999999997e-05,0.0076614760000000004,0,0.0076614760000000004,PREFIX_ASTAR,0.007456396130458412,0.007456396130458412,95,48,47,48,1,48,48,275,1,1,237,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.002,12,0,1,1,1,1,0,0,7.3448000000000006e-05,0.007122995,0,0.007122995,PREFIX_ASTAR,0.010311392890209808,0.010311392890209808,94,48,46,48,2,48,48,241,1,1,210,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.002,13,0,12,1,1,1,0,0,5.8285999999999997e-05,0.018367357000000001,0,0.018367357000000001,PREFIX_ASTAR,0.0031733471505998381,0.0031733471505998381,96,49,47,49,1,49,48,606,1,1,530,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.002,14,0,4,1,1,1,0,0,5.7089000000000002e-05,0.012593159,0,0.012593159,PREFIX_ASTAR,0.0045333343285826853,0.0045333343285826853,95,48,47,48,1,48,48,409,1,1,364,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.002,15,0,42,1,1,1,0,0,5.6842000000000002e-05,0.0075335319999999999,0,0.0075335319999999999,PREFIX_ASTAR,0.0075451992504976424,0.0075451992504976424,95,49,46,49,1,49,48,262,1,1,233,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.0050000000000000001,0,0,36,1,1,1,0,0,5.7491999999999998e-05,0.0094065840000000008,0,0.0094065840000000008,PREFIX_ASTAR,0.0061118892894593824,0.0061118892894593824,95,48,47,48,1,48,48,320,1,1,276,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.0050000000000000001,1,0,21,1,1,1,0,0,7.2317999999999994e-05,0.0015450010000000001,0,0.0015450010000000001,PREFIX_ASTAR,0.046807736694021551,0.046807736694021551,91,46,45,46,2,46,48,62,1,1,48,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.0050000000000000001,2,0,8,1,1,1,0,0,5.5080000000000001e-05,0.0019050320000000001,0,0.0019050320000000001,PREFIX_ASTAR,0.028912900150758623,0.028912900150758623,92,48,44,48,1,48,48,74,1,1,60,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.0050000000000000001,3,0,7,1,1,1,0,0,5.7998999999999998e-05,0.012404419,0,0.012404419,PREFIX_ASTAR,0.0046756724357666412,0.0046756724357666412,95,48,47,48,1,48,48,399,1,1,339,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.0050000000000000001,4,0,24,1,1,1,0,0,5.6675999999999997e-05,0.0031061109999999999,0,0.0031061109999999999,PREFIX_ASTAR,0.018246611276931186,0.018246611276931186,93,47,46,47,1,47,48,114,1,1,96,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.0050000000000000001,5,0,18,1,1,1,0,0,5.7061999999999997e-05,0.0057473159999999997,0,0.0057473159999999997,PREFIX_ASTAR,0.0099284605196582193,0.0099284605196582193,94,48,46,48,1,48,48,197,1,1,168,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.0050000000000000001,6,0,39,1,1,1,0,0,5.6523000000000001e-05,0.0065182469999999996,0,0.0065182469999999996,PREFIX_ASTAR,0.0086715032431265646,0.0086715032431265646,94,49,45,49,1,49,48,221,1,1,191,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.0050000000000000001,7,0,24,1,1,1,0,0,5.7719000000000001e-05,0.018635477000000001,0,0.018635477000000001,PREFIX_ASTAR,0.0030972644274144417,0.0030972644274144417,96,49,47,49,1,49,48,586,1,1,508,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.0050000000000000001,8,1,12,1,1,1,0,0,0.0014747989999999999,0.068039142999999996,0,0.068039142999999996,PREFIX_ASTAR,0.021675743329101015,0.021675743329101015,4604,2225,2379,2225,2,2225,48,2107,1,1,1868,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.0050000000000000001,9,1,30,1,1,1,0,0,0.0014518860000000001,0.191947011,0,0.191947011,PREFIX_ASTAR,0.0075639937940997692,0.0075639937940997692,4607,2216,2391,2216,4,2216,48,6121,1,1,5133,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.0050000000000000001,10,1,4,1,1,1,0,0,6.9782000000000004e-05,0.018029135000000002,0,0.018029135000000002,PREFIX_ASTAR,0.00387051292255563,0.00387051292255563,96,49,47,49,1,49,48,573,1,1,443,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.0050000000000000001,11,0,5,1,1,1,0,0,5.6481999999999999e-05,0.0020573689999999999,0,0.0020573689999999999,PREFIX_ASTAR,0.027453509798193713,0.027453509798193713,92,47,45,47,1,47,48,77,1,1,63,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.0050000000000000001,12,0,24,1,1,1,0,0,5.9323000000000001e-05,0.0059482099999999998,0,0.0059482099999999998,PREFIX_ASTAR,0.0099732524574619938,0.0099732524574619938,94,48,46,48,1,48,48,200,1,1,166,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.0050000000000000001,13,1,16,1,1,1,0,0,0.001389719,0.38490352,0,0.38490352,PREFIX_ASTAR,0.0036105645383549623,0.0036105645383549623,4608,2205,2403,2205,1,2205,48,11382,1,1,9704,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.0050000000000000001,14,0,26,1,1,1,0,0,8.0972999999999999e-05,0.003033858,0,0.003033858,PREFIX_ASTAR,0.026689779152485053,0.026689779152485053,93,48,45,48,1,48,48,106,1,1,88,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.0050000000000000001,15,0,27,1,1,1,0,0,5.6996000000000001e-05,0.0028852489999999999,0,0.0028852489999999999,PREFIX_ASTAR,0.019754274241148687,0.019754274241148687,93,47,46,47,1,47,48,106,1,1,83,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.01,0,2,12,1,1,1,0,0,0.0013283380000000001,0.287419967,0,0.287419967,PREFIX_ASTAR,0.0046215926258178159,0.0046215926258178159,4608,2206,2402,2206,2,2206,48,9219,1,1,7814,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.01,1,0,3,1,1,1,0,0,5.6983e-05,0.002695598,0,0.002695598,PREFIX_ASTAR,0.021139279670039819,0.021139279670039819,92,47,45,47,1,47,48,107,1,1,90,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.01,2,0,38,1,1,1,0,0,5.6915e-05,0.0071102220000000002,0,0.0071102220000000002,PREFIX_ASTAR,0.0080046727092346753,0.0080046727092346753,95,49,46,49,1,49,48,243,1,1,211,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.01,3,1,13,1,1,1,0,0,0.0015014,0.33136366699999997,0,0.33136366699999997,PREFIX_ASTAR,0.0045309735179868112,0.0045309735179868112,4608,2222,2386,2222,1,2222,48,10468,1,1,8848,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.01,4,0,39,1,1,1,0,0,5.7487e-05,0.0054201240000000001,0,0.0054201240000000001,PREFIX_ASTAR,0.010606214913164349,0.010606214913164349,94,49,45,49,1,49,48,189,1,1,161,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.01,5,0,22,1,1,1,0,0,5.0714000000000003e-05,0.0013989849999999999,0,0.0013989849999999999,PREFIX_ASTAR,0.03625056737563305,0.03625056737563305,88,46,42,46,1,46,48,63,1,1,49,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.01,6,0,40,1,1,1,0,0,5.4703999999999997e-05,0.014201795,0,0.014201795,PREFIX_ASTAR,0.0038519074525438508,0.0038519074525438508,96,49,47,49,1,49,48,480,1,1,427,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.01,7,1,4,1,1,1,0,0,0.0012737250000000001,0.065040758000000004,0,0.065040758000000004,PREFIX_ASTAR,0.01958348947901253,0.01958348947901253,4604,2233,2371,2233,2,2233,48,2110,1,1,1809,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.01,8,1,31,1,1,1,0,0,0.00126727,0.14304668800000001,0,0.14304668800000001,PREFIX_ASTAR,0.008859135557196543,0.008859135557196543,4606,2229,2377,2229,2,2229,48,4618,1,1,3928,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.01,9,2,9,1,1,1,0,0,0.030428764000000001,0.79574667099999996,0,0.79574667099999996,PREFIX_ASTAR,0.038239260192896245,0.038239260192896245,108378,49185,59193,49185,13,49185,48,25119,1,1,21022,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.01,10,0,36,1,1,1,0,0,5.9763999999999999e-05,0.018821025000000002,0,0.018821025000000002,PREFIX_ASTAR,0.0031753849750478518,0.0031753849750478518,96,49,47,49,1,49,48,609,1,1,536,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.01,11,0,1,1,1,1,0,0,5.6171999999999997e-05,0.019318325000000001,0,0.019318325000000001,PREFIX_ASTAR,0.002907705507594473,0.002907705507594473,96,49,47,49,1,49,48,625,1,1,551,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.01,12,0,44,1,1,1,0,0,5.6328e-05,0.018171618,0,0.018171618,PREFIX_ASTAR,0.0030997790070207286,0.0030997790070207286,96,49,47,49,1,49,48,593,1,1,529,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.01,13,1,10,1,1,1,0,0,0.0014579110000000001,0.172205623,0,0.172205623,PREFIX_ASTAR,0.0084661056625311253,0.0084661056625311253,4606,2207,2399,2207,2,2207,48,5395,1,1,4609,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.01,14,0,42,1,1,1,0,0,6.5957999999999994e-05,0.0086979199999999996,0,0.0086979199999999996,PREFIX_ASTAR,0.0075831923034472603,0.0075831923034472603,95,49,46,49,1,49,48,257,1,1,230,0,0,0,0
random_linear,"RLC_n48_k36",0.75,48,36,0.01,15,0,1,1,1,1,0,0,6.2229000000000003e-05,0.012438472000000001,0,0.012438472000000001,PREFIX_ASTAR,0.0050029456994396095,0.0050029456994396095,95,49,46,49,1,49,48,377,1,1,331,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.002,0,0,30,1,1,1,0,0,8.4882000000000005e-05,0.0022777959999999999,0,0.0022777959999999999,PREFIX_ASTAR,0.037264970172921547,0.037264970172921547,92,47,45,47,2,47,48,73,1,1,62,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.002,1,1,1,1,1,1,0,0,0.0023074710000000002,0.090251289999999998,0,0.090251289999999998,PREFIX_ASTAR,0.025567180258586886,0.025567180258586886,4603,2207,2396,2207,43,2207,48,2693,1,1,2390,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.002,2,0,12,1,1,1,0,0,6.4814000000000007e-05,0.0036926580000000001,0,0.0036926580000000001,PREFIX_ASTAR,0.017552126408673645,0.017552126408673645,92,47,45,47,1,47,48,119,1,1,105,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.002,3,0,39,1,1,1,0,0,6.0810999999999998e-05,0.022853409000000002,0,0.022853409000000002,PREFIX_ASTAR,0.0026609159272474401,0.0026609159272474401,96,49,47,49,1,49,48,741,1,1,676,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.002,4,0,41,1,1,1,0,0,5.7052000000000002e-05,0.015232674,0,0.015232674,PREFIX_ASTAR,0.0037453699855980638,0.0037453699855980638,95,48,47,48,1,48,48,475,1,1,432,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.002,5,0,32,1,1,1,0,0,8.9135999999999995e-05,0.013867714,0,0.013867714,PREFIX_ASTAR,0.0064275914545108151,0.0064275914545108151,95,48,47,48,3,48,48,424,1,1,394,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.002,6,0,27,1,1,1,0,0,6.0724999999999999e-05,0.001823208,0,0.001823208,PREFIX_ASTAR,0.033306677022040272,0.033306677022040272,92,48,44,48,1,48,48,63,1,1,54,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.002,7,0,43,1,1,1,0,0,8.2058000000000006e-05,0.017691496000000001,0,0.017691496000000001,PREFIX_ASTAR,0.0046382736654944278,0.0046382736654944278,96,49,47,49,2,49,48,557,1,1,512,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.002,8,0,40,1,1,1,0,0,7.2886000000000007e-05,0.0078887060000000005,0,0.0078887060000000005,PREFIX_ASTAR,0.0092392846177814202,0.0092392846177814202,95,49,46,49,2,49,48,260,1,1,235,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.002,9,0,47,1,1,1,0,0,7.7146999999999998e-05,0.022090367999999999,0,0.022090367999999999,PREFIX_ASTAR,0.0034923365694949039,0.0034923365694949039,96,49,47,49,2,49,48,695,1,1,605,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.002,10,0,20,1,1,1,0,0,8.8059999999999994e-05,0.0017470439999999999,0,0.0017470439999999999,PREFIX_ASTAR,0.050405141484702161,0.050405141484702161,86,42,44,42,1,42,48,66,1,1,59,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.002,11,0,39,1,1,1,0,0,7.5879999999999999e-05,0.0083016970000000002,0,0.0083016970000000002,PREFIX_ASTAR,0.0091402998688099556,0.0091402998688099556,95,49,46,49,2,49,48,284,1,1,249,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.002,12,1,10,1,1,1,0,0,6.2551000000000005e-05,0.025904878999999999,0,0.025904878999999999,PREFIX_ASTAR,0.0024146416588164727,0.0024146416588164727,96,49,47,49,1,49,48,755,1,1,700,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.002,13,0,17,1,1,1,0,0,6.5635000000000004e-05,0.011593457999999999,0,0.011593457999999999,PREFIX_ASTAR,0.0056613824796708633,0.0056613824796708633,95,49,46,49,1,49,48,363,1,1,336,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.002,14,0,23,1,1,1,0,0,5.7711999999999999e-05,0.027754872,0,0.027754872,PREFIX_ASTAR,0.002079346645878965,0.002079346645878965,96,49,47,49,1,49,48,862,1,1,781,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.002,15,0,21,1,1,1,0,0,0.000120556,0.011199636000000001,0,0.011199636000000001,PREFIX_ASTAR,0.010764278410476912,0.010764278410476912,95,48,47,48,4,48,48,333,1,1,299,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.0050000000000000001,0,0,0,1,1,1,0,0,6.5188e-05,0.027522707,0,0.027522707,PREFIX_ASTAR,0.0023685170212363197,0.0023685170212363197,96,49,47,49,1,49,48,801,1,1,733,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.0050000000000000001,1,0,13,1,1,1,0,0,7.9128000000000005e-05,0.0083981950000000007,0,0.0083981950000000007,PREFIX_ASTAR,0.0094220246136223311,0.0094220246136223311,95,48,47,48,2,48,48,261,1,1,237,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.0050000000000000001,2,0,24,1,1,1,0,0,9.6460999999999997e-05,0.0075020420000000004,0,0.0075020420000000004,PREFIX_ASTAR,0.012857965871158811,0.012857965871158811,94,49,45,49,3,49,48,242,1,1,214,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.0050000000000000001,3,1,8,1,1,1,0,0,5.8915000000000001e-05,0.032532106999999998,0,0.032532106999999998,PREFIX_ASTAR,0.001810980149548875,0.001810980149548875,96,49,47,49,1,49,48,999,1,1,904,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.0050000000000000001,4,0,36,1,1,1,0,0,7.5477999999999998e-05,0.0024831340000000001,0,0.0024831340000000001,PREFIX_ASTAR,0.030396265364656113,0.030396265364656113,93,48,45,48,2,48,48,83,1,1,73,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.0050000000000000001,5,0,20,1,1,1,0,0,6.5332000000000004e-05,0.027360941,0,0.027360941,PREFIX_ASTAR,0.0023877833733861715,0.0023877833733861715,96,49,47,49,1,49,48,814,1,1,739,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.0050000000000000001,6,0,29,1,1,1,0,0,5.4815000000000003e-05,0.0063007599999999999,0,0.0063007599999999999,PREFIX_ASTAR,0.0086997441578476262,0.0086997441578476262,94,47,47,47,1,47,48,200,1,1,176,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.0050000000000000001,7,0,43,1,1,1,0,0,9.6193999999999994e-05,0.0037036209999999998,0,0.0037036209999999998,PREFIX_ASTAR,0.025972959976196267,0.025972959976196267,93,47,46,47,3,47,48,122,1,1,103,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.0050000000000000001,8,0,13,1,1,1,0,0,7.5803000000000006e-05,0.0023338109999999999,0,0.0023338109999999999,PREFIX_ASTAR,0.032480350808184559,0.032480350808184559,90,47,43,47,2,47,48,81,1,1,72,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.0050000000000000001,9,1,25,1,1,1,0,0,5.9623999999999997e-05,0.024107419000000001,0,0.024107419000000001,PREFIX_ASTAR,0.0024732635210762293,0.0024732635210762293,96,49,47,49,1,49,48,744,1,1,679,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.0050000000000000001,10,0,1,1,1,1,0,0,9.5035000000000001e-05,0.0057920960000000001,0,0.0057920960000000001,PREFIX_ASTAR,0.016407704568432567,0.016407704568432567,93,48,45,48,3,48,48,189,1,1,169,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.0050000000000000001,11,1,44,1,1,1,0,0,0.001855558,0.064819682000000003,0,0.064819682000000003,PREFIX_ASTAR,0.028626459475688263,0.028626459475688263,4602,2210,2392,2210,27,2210,48,1998,1,1,1849,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.0050000000000000001,12,0,33,1,1,1,0,0,7.5167999999999996e-05,0.011296535,0,0.011296535,PREFIX_ASTAR,0.0066540757851854572,0.0066540757851854572,95,49,46,49,1,49,48,364,1,1,336,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.0050000000000000001,13,1,13,1,1,1,0,0,7.8894999999999996e-05,0.021215055,0,0.021215055,PREFIX_ASTAR,0.0037188213747265794,0.0037188213747265794,96,49,47,49,2,49,48,662,1,1,607,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.0050000000000000001,14,0,6,1,1,1,0,0,8.1233e-05,0.012010128,0,0.012010128,PREFIX_ASTAR,0.0067637080970327709,0.0067637080970327709,95,49,46,49,2,49,48,381,1,1,352,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.0050000000000000001,15,0,36,1,1,1,0,0,5.6551000000000001e-05,0.010224537000000001,0,0.010224537000000001,PREFIX_ASTAR,0.0055309105928219538,0.0055309105928219538,95,49,46,49,1,49,48,333,1,1,300,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.01,0,0,36,1,1,1,0,0,7.3998000000000005e-05,0.0146786,0,0.0146786,PREFIX_ASTAR,0.0050412164647854708,0.0050412164647854708,96,49,47,49,2,49,48,514,1,1,460,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.01,1,0,32,1,1,1,0,0,6.7939000000000001e-05,0.0013945310000000001,0,0.0013945310000000001,PREFIX_ASTAR,0.048718171198775785,0.048718171198775785,89,44,45,44,2,44,48,58,1,1,51,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.01,2,2,7,1,1,1,0,0,0.001698511,0.19858352900000001,0,0.19858352900000001,PREFIX_ASTAR,0.0085531313123154342,0.0085531313123154342,4605,2219,2386,2219,25,2219,48,6234,2,2,5321,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.01,3,0,25,1,1,1,0,0,7.5306e-05,0.011199189999999999,0,0.011199189999999999,PREFIX_ASTAR,0.0067242363063757292,0.0067242363063757292,95,49,46,49,1,49,48,394,1,1,350,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.01,4,0,25,1,1,1,0,0,0.000103292,0.0026518800000000001,0,0.0026518800000000001,PREFIX_ASTAR,0.038950480413895046,0.038950480413895046,92,46,46,46,4,46,48,100,1,1,85,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.01,5,0,27,1,1,1,0,0,7.8409000000000001e-05,0.01892887,0,0.01892887,PREFIX_ASTAR,0.004142296925278688,0.004142296925278688,96,49,47,49,2,49,48,616,1,1,564,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.01,6,0,10,1,1,1,0,0,7.1340000000000005e-05,0.0060196340000000003,0,0.0060196340000000003,PREFIX_ASTAR,0.011851218861478954,0.011851218861478954,93,49,44,49,2,49,48,201,1,1,183,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.01,7,1,16,1,1,1,0,0,0.001842717,0.064563419999999996,0,0.064563419999999996,PREFIX_ASTAR,0.028541192520470573,0.028541192520470573,4602,2224,2378,2224,33,2224,48,2080,1,1,1907,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.01,8,0,40,1,1,1,0,0,5.3650000000000003e-05,0.001257242,0,0.001257242,PREFIX_ASTAR,0.042672771033738933,0.042672771033738933,90,47,43,47,1,47,48,50,1,1,43,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.01,9,1,47,1,1,1,0,0,0.0019218480000000001,0.082024827999999994,0,0.082024827999999994,PREFIX_ASTAR,0.023430076561696662,0.023430076561696662,4603,2209,2394,2209,38,2209,48,2642,1,1,2418,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.01,10,0,7,1,1,1,0,0,7.4315999999999998e-05,0.025167251000000002,0,0.025167251000000002,PREFIX_ASTAR,0.0029528850806947488,0.0029528850806947488,96,49,47,49,2,49,48,806,1,1,723,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.01,11,1,0,1,1,1,0,0,6.2241000000000003e-05,0.028416599000000001,0,0.028416599000000001,PREFIX_ASTAR,0.002190304335856659,0.002190304335856659,96,49,47,49,1,49,48,896,1,1,806,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.01,12,0,3,1,1,1,0,0,5.7191999999999997e-05,0.017043929999999999,0,0.017043929999999999,PREFIX_ASTAR,0.0033555641216550408,0.0033555641216550408,95,49,46,49,1,49,48,541,1,1,492,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.01,13,1,36,1,1,1,0,0,6.0871e-05,0.026756767000000001,0,0.026756767000000001,PREFIX_ASTAR,0.0022749758967516515,0.0022749758967516515,96,49,47,49,1,49,48,845,1,1,769,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.01,14,1,4,1,1,1,0,0,7.3428000000000002e-05,0.012422183999999999,0,0.012422183999999999,PREFIX_ASTAR,0.0059110378658052409,0.0059110378658052409,95,49,46,49,2,49,48,424,1,1,382,0,0,0,0
random_linear,"RLC_n48_k42",0.875,48,42,0.01,15,0,8,1,1,1,0,0,5.4466999999999999e-05,0.0046553870000000004,0,0.0046553870000000004,PREFIX_ASTAR,0.011699779202029819,0.011699779202029819,94,48,46,48,1,48,48,158,1,1,144,0,0,0,0
named_crc_linear,"CRC_n48_k36_CRC-12/UMTS-like",0.75,48,36,0.002,0,0,41,1,1,1,0,0,5.7021000000000002e-05,0.012953248000000001,0,0.012953248000000001,PREFIX_ASTAR,0.0044020619384420034,0.0044020619384420034,96,49,47,49,1,49,48,437,1,1,376,0,0,0,0
