family,code_name,rate,n,k,p,trial,error_weight,deleted_position,agreement,fiber_certified,prefix_certified,trellis_available,trellis_certified,fiber_wall,prefix_wall,trellis_wall,best_baseline_wall,best_baseline_name,fiber_over_prefix_wall,fiber_over_best_wall,fiber_histories,fiber_candidates,fiber_duplicates,fiber_membership,fiber_exact_scores,fiber_peak_seen,fiber_peak_frontier,prefix_nodes,prefix_membership,prefix_exact_scores,prefix_peak_frontier,trellis_nodes,trellis_updates,trellis_terminals,trellis_exact_scores
random_linear,"RLC_n64_k56",0.875,64,56,0.002,10,0,58,1,1,1,0,0,7.6392999999999999e-05,0.059276964000000001,0,0.059276964000000001,PREFIX_ASTAR,0.0012887468393286809,0.0012887468393286809,128,65,63,65,1,65,64,1261,1,1,1159,0,0,0,0
random_linear,"RLC_n64_k56",0.875,64,56,0.002,11,0,32,1,1,1,0,0,8.5322999999999996e-05,0.0173029,0,0.0173029,PREFIX_ASTAR,0.0049311387108519379,0.0049311387108519379,126,64,62,64,1,64,64,416,1,1,382,0,0,0,0
random_linear,"RLC_n64_k56",0.875,64,56,0.0050000000000000001,0,0,56,1,1,1,0,0,7.9072999999999993e-05,0.0030233619999999999,0,0.0030233619999999999,PREFIX_ASTAR,0.02615399677577478,0.02615399677577478,123,65,58,65,1,65,64,80,1,1,67,0,0,0,0
random_linear,"RLC_n64_k56",0.875,64,56,0.0050000000000000001,1,0,0,1,1,1,0,0,0.00010822799999999999,0.037775132000000003,0,0.037775132000000003,PREFIX_ASTAR,0.0028650594788126745,0.0028650594788126745,127,65,62,65,2,65,64,833,1,1,772,0,0,0,0
random_linear,"RLC_n64_k56",0.875,64,56,0.0050000000000000001,2,1,4,1,1,1,0,0,8.0100999999999998e-05,0.017634028,0,0.017634028,PREFIX_ASTAR,0.0045424108433989099,0.0045424108433989099,126,65,61,65,1,65,64,395,1,1,358,0,0,0,0
random_linear,"RLC_n64_k56",0.875,64,56,0.0050000000000000001,3,0,49,1,1,1,0,0,7.8873000000000002e-05,0.073917336,0,0.073917336,PREFIX_ASTAR,0.0010670433252626963,0.0010670433252626963,128,65,63,65,1,65,64,1579,1,1,1459,0,0,0,0
random_linear,"RLC_n64_k56",0.875,64,56,0.0050000000000000001,4,0,23,1,1,1,0,0,8.1867999999999996e-05,0.013473743,0,0.013473743,PREFIX_ASTAR,0.0060761141132052165,0.0060761141132052165,125,65,60,65,1,65,64,293,1,1,262,0,0,0,0
random_linear,"RLC_n64_k56",0.875,64,56,0.0050000000000000001,5,0,26,1,1,1,0,0,0.00010673799999999999,0.014031564,0,0.014031564,PREFIX_ASTAR,0.0076069923495342357,0.0076069923495342357,126,65,61,65,2,65,64,325,1,1,293,0,0,0,0
random_linear,"RLC_n64_k56",0.875,64,56,0.0050000000000000001,6,0,30,1,1,1,0,0,8.0071e-05,0.0067185070000000003,0,0.0067185070000000003,PREFIX_ASTAR,0.011917975228722691,0.011917975228722691,126,64,62,64,1,64,64,165,1,1,146,0,0,0,0
random_linear,"RLC_n64_k56",0.875,64,56,0.0050000000000000001,7,0,38,1,1,1,0,0,7.9505999999999994e-05,0.026810733,0,0.026810733,PREFIX_ASTAR,0.0029654541709098364,0.0029654541709098364,127,65,62,65,1,65,64,597,1,1,561,0,0,0,0
random_linear,"RLC_n64_k56",0.875,64,56,0.0050000000000000001,8,0,31,1,1,1,0,0,7.7177999999999999e-05,0.054017880999999997,0,0.054017880999999997,PREFIX_ASTAR,0.0014287491210549336,0.0014287491210549336,128,65,63,65,1,65,64,1165,1,1,1081,0,0,0,0
random_linear,"RLC_n64_k56",0.875,64,56,0.0050000000000000001,9,0,19,1,1,1,0,0,7.5617999999999993e-05,0.004202374,0,0.004202374,PREFIX_ASTAR,0.017994114755136025,0.017994114755136025,123,63,60,63,1,63,64,106,1,1,95,0,0,0,0
random_linear,"RLC_n64_k56",0.875,64,56,0.0050000000000000001,10,0,7,1,1,1,0,0,7.7665999999999998e-05,0.038840926999999997,0,0.038840926999999997,PREFIX_ASTAR,0.0019995918223064037,0.0019995918223064037,127,64,63,64,1,64,64,850,1,1,787,0,0,0,0
random_linear,"RLC_n64_k56",0.875,64,56,0.0050000000000000001,11,2,37,1,1,1,0,0,0.0032365060000000001,0.23139026700000001,0,0.23139026700000001,PREFIX_ASTAR,0.013987217534953619,0.013987217534953619,8187,3954,4233,3954,20,3954,64,5061,1,1,4566,0,0,0,0
random_linear,"RLC_n64_k56",0.875,64,56,0.01,0,0,28,1,1,1,0,0,0.000150159,0.0095310110000000007,0,0.0095310110000000007,PREFIX_ASTAR,0.015754781942859994,0.015754781942859994,125,64,61,64,2,64,64,226,1,1,201,0,0,0,0
random_linear,"RLC_n64_k56",0.875,64,56,0.01,1,0,27,1,1,1,0,0,0.000132676,0.025746391,0,0.025746391,PREFIX_ASTAR,0.0051531882662700186,0.0051531882662700186,127,64,63,64,3,64,64,573,1,1,519,0,0,0,0
random_linear,"RLC_n64_k56",0.875,64,56,0.01,2,0,63,1,1,1,0,0,7.6067000000000002e-05,0.028733627000000001,0,0.028733627000000001,PREFIX_ASTAR,0.0026473163307924891,0.0026473163307924891,127,65,62,65,1,65,64,632,1,1,584,0,0,0,0
random_linear,"RLC_n64_k56",0.875,64,56,0.01,3,0,62,1,1,1,0,0,7.4253999999999998e-05,0.021726052999999999,0,0.021726052999999999,PREFIX_ASTAR,0.0034177399824993522,0.0034177399824993522,126,63,63,63,1,63,64,497,1,1,458,0,0,0,0
random_linear,"RLC_n64_k56",0.875,64,56,0.01,4,0,50,1,1,1,0,0,7.3538e-05,0.041897424000000003,0,0.041897424000000003,PREFIX_ASTAR,0.0017551914408866758,0.0017551914408866758,127,65,62,65,1,65,64,948,1,1,893,0,0,0,0
random_linear,"RLC_n64_k56",0.875,64,56,0.01,5,0,14,1,1,1,0,0,6.8768000000000003e-05,0.034746224999999999,0,0.034746224999999999,PREFIX_ASTAR,0.0019791502530130973,0.0019791502530130973,127,64,63,64,1,64,64,821,1,1,761,0,0,0,0
random_linear,"RLC_n64_k56",0.875,64,56,0.01,6,1,42,1,1,1,0,0,0.0025587549999999998,0.24718173199999999,0,0.24718173199999999,PREFIX_ASTAR,0.010351715635684598,0.010351715635684598,8188,3957,4231,3957,18,3957,64,5854,1,1,5383,0,0,0,0
random_linear,"RLC_n64_k56",0.875,64,56,0.01,7,0,24,1,1,1,0,0,0.00013504500000000001,0.010759739000000001,0,0.010759739000000001,PREFIX_ASTAR,0.012550954999930759,0.012550954999930759,126,65,61,65,2,65,64,263,1,1,240,0,0,0,0
random_linear,"RLC_n64_k56",0.875,64,56,0.01,8,1,5,1,1,1,0,0,0.0025747259999999998,0.32156587199999997,0,0.32156587199999997,PREFIX_ASTAR,0.0080068384868901762,0.0080068384868901762,8189,3994,4195,3994,15,3994,64,7428,1,1,6790,0,0,0,0
random_linear,"RLC_n64_k56",0.875,64,56,0.01,9,0,28,1,1,1,0,0,9.1167000000000003e-05,0.0068604629999999998,0,0.0068604629999999998,PREFIX_ASTAR,0.013288753251784902,0.013288753251784902,125,63,62,63,2,63,64,182,1,1,161,0,0,0,0
random_linear,"RLC_n64_k56",0.875,64,56,0.01,10,1,57,1,1,1,0,0,7.0574999999999994e-05,0.020520331999999999,0,0.020520331999999999,PREFIX_ASTAR,0.0034392718402411811,0.0034392718402411811,127,65,62,65,1,65,64,509,1,1,458,0,0,0,0
random_linear,"RLC_n64_k56",0.875,64,56,0.01,11,0,4,1,1,1,0,0,0.000114163,0.030909870999999998,0,0.030909870999999998,PREFIX_ASTAR,0.003693415608237252,0.003693415608237252,127,65,62,65,3,65,64,640,1,1,592,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.002,0,0,46,1,1,1,0,0,0.00011230099999999999,0.023584622,0,0.023584622,PREFIX_ASTAR,0.004761619668952082,0.004761619668952082,127,65,62,65,1,65,64,558,1,1,512,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.002,1,0,45,1,1,1,0,0,7.3542999999999997e-05,0.0040868639999999999,0,0.0040868639999999999,PREFIX_ASTAR,0.017994971205305584,0.017994971205305584,122,64,58,64,1,64,64,107,1,1,96,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.002,2,0,1,1,1,1,0,0,7.6081000000000006e-05,0.078709695999999996,0,0.078709695999999996,PREFIX_ASTAR,0.0009666026406708522,0.0009666026406708522,128,65,63,65,1,65,64,1716,1,1,1553,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.002,3,0,47,1,1,1,0,0,9.9022000000000002e-05,0.0067286330000000004,0,0.0067286330000000004,PREFIX_ASTAR,0.014716510768234796,0.014716510768234796,123,63,60,63,2,63,64,171,1,1,150,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.002,4,0,58,1,1,1,0,0,0.000103353,0.021419299999999999,0,0.021419299999999999,PREFIX_ASTAR,0.0048252277151914396,0.0048252277151914396,126,64,62,64,2,64,64,497,1,1,452,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.002,5,0,22,1,1,1,0,0,7.7467999999999998e-05,0.007794802,0,0.007794802,PREFIX_ASTAR,0.0099384179354395398,0.0099384179354395398,125,63,62,63,1,63,64,193,1,1,168,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.002,6,0,7,1,1,1,0,0,7.5358000000000006e-05,0.035307972,0,0.035307972,PREFIX_ASTAR,0.0021343055330393943,0.0021343055330393943,127,65,62,65,1,65,64,776,1,1,725,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.002,7,0,17,1,1,1,0,0,0.00010117,0.044974050000000002,0,0.044974050000000002,PREFIX_ASTAR,0.0022495194451022309,0.0022495194451022309,127,65,62,65,2,65,64,979,1,1,900,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.002,8,0,52,1,1,1,0,0,7.1416999999999997e-05,0.0023346339999999999,0,0.0023346339999999999,PREFIX_ASTAR,0.030590233843934424,0.030590233843934424,116,62,54,62,1,62,64,66,1,1,57,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.002,9,0,11,1,1,1,0,0,7.4507999999999999e-05,0.0075119189999999997,0,0.0075119189999999997,PREFIX_ASTAR,0.0099186373016002978,0.0099186373016002978,124,63,61,63,1,63,64,182,1,1,168,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.002,10,1,47,1,1,1,0,0,0.0027726629999999999,0.21050275800000001,0,0.21050275800000001,PREFIX_ASTAR,0.013171623148044454,0.013171623148044454,8187,3986,4201,3986,14,3986,64,4729,1,1,3999,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.002,11,0,14,1,1,1,0,0,0.00012554100000000001,0.0040553550000000001,0,0.0040553550000000001,PREFIX_ASTAR,0.030956845948135244,0.030956845948135244,122,62,60,62,3,62,64,107,1,1,97,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.0050000000000000001,0,0,63,1,1,1,0,0,0.00012637999999999999,0.011101774999999999,0,0.011101774999999999,PREFIX_ASTAR,0.011383765208716624,0.011383765208716624,125,63,62,63,3,63,64,247,1,1,220,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.0050000000000000001,1,0,6,1,1,1,0,0,0.000102777,0.014801757,0,0.014801757,PREFIX_ASTAR,0.006943567577822011,0.006943567577822011,126,64,62,64,2,64,64,342,1,1,311,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.0050000000000000001,2,0,37,1,1,1,0,0,0.000102227,0.045090175000000003,0,0.045090175000000003,PREFIX_ASTAR,0.0022671679584299683,0.0022671679584299683,128,65,63,65,2,65,64,1025,1,1,911,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.0050000000000000001,3,0,7,1,1,1,0,0,7.9907000000000006e-05,0.0091068929999999996,0,0.0091068929999999996,PREFIX_ASTAR,0.0087743426874566342,0.0087743426874566342,125,64,61,64,1,64,64,218,1,1,201,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.0050000000000000001,4,0,27,1,1,1,0,0,7.6475000000000002e-05,0.0076095930000000004,0,0.0076095930000000004,PREFIX_ASTAR,0.010049814753561721,0.010049814753561721,124,64,60,64,1,64,64,182,1,1,165,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.0050000000000000001,5,1,40,1,1,1,0,0,8.2950999999999999e-05,0.060935248999999997,0,0.060935248999999997,PREFIX_ASTAR,0.0013612974651174398,0.0013612974651174398,128,65,63,65,1,65,64,1355,1,1,1258,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.0050000000000000001,6,1,43,1,1,1,0,0,0.0027845320000000002,0.37831973499999999,0,0.37831973499999999,PREFIX_ASTAR,0.0073602610236550318,0.0073602610236550318,8189,3990,4199,3990,15,3990,64,8370,1,1,7640,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.0050000000000000001,7,0,23,1,1,1,0,0,8.1496999999999996e-05,0.017739327999999999,0,0.017739327999999999,PREFIX_ASTAR,0.004594142461315333,0.004594142461315333,126,64,62,64,1,64,64,400,1,1,374,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.0050000000000000001,8,0,13,1,1,1,0,0,7.7769999999999996e-05,0.0041119570000000003,0,0.0041119570000000003,PREFIX_ASTAR,0.018913135521601999,0.018913135521601999,123,63,60,63,1,63,64,105,1,1,94,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.0050000000000000001,9,0,43,1,1,1,0,0,7.8287000000000004e-05,0.064750172999999994,0,0.064750172999999994,PREFIX_ASTAR,0.0012090624066749599,0.0012090624066749599,128,65,63,65,1,65,64,1392,1,1,1309,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.0050000000000000001,10,1,52,1,1,1,0,0,0.003073138,0.30806076300000002,0,0.30806076300000002,PREFIX_ASTAR,0.0099757527381051109,0.0099757527381051109,8188,4000,4188,4000,14,4000,64,6362,1,1,5737,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.0050000000000000001,11,0,29,1,1,1,0,0,9.0005000000000003e-05,0.063371760999999999,0,0.063371760999999999,PREFIX_ASTAR,0.0014202698264925919,0.0014202698264925919,128,65,63,65,1,65,64,1302,1,1,1217,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.01,0,0,4,1,1,1,0,0,7.8715999999999996e-05,0.028904678,0,0.028904678,PREFIX_ASTAR,0.0027232962083161764,0.0027232962083161764,127,65,62,65,1,65,64,665,1,1,614,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.01,1,1,58,1,1,1,0,0,0.0026652450000000001,0.146694093,0,0.146694093,PREFIX_ASTAR,0.018168727489252072,0.018168727489252072,8186,3965,4221,3965,19,3965,64,3496,1,1,3254,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.01,2,1,2,1,1,1,0,0,0.002407494,0.15787497,0,0.15787497,PREFIX_ASTAR,0.015249371068764098,0.015249371068764098,8186,3975,4211,3975,15,3975,64,3861,1,1,3546,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.01,3,0,20,1,1,1,0,0,7.0574000000000006e-05,0.014883273000000001,0,0.014883273000000001,PREFIX_ASTAR,0.004741833331955948,0.004741833331955948,126,64,62,64,1,64,64,373,1,1,341,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.01,4,1,40,1,1,1,0,0,7.0809000000000006e-05,0.036481120999999998,0,0.036481120999999998,PREFIX_ASTAR,0.0019409765396189444,0.0019409765396189444,127,64,63,64,1,64,64,859,1,1,797,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.01,5,0,49,1,1,1,0,0,7.5666000000000004e-05,0.071805232999999996,0,0.071805232999999996,PREFIX_ASTAR,0.0010537672094177316,0.0010537672094177316,128,65,63,65,1,65,64,1696,1,1,1582,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.01,6,0,36,1,1,1,0,0,0.000101956,0.0091428259999999997,0,0.0091428259999999997,PREFIX_ASTAR,0.011151475484713369,0.011151475484713369,124,63,61,63,2,63,64,215,1,1,196,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.01,7,1,51,1,1,1,0,0,0.0025817639999999998,0.192217534,0,0.192217534,PREFIX_ASTAR,0.01343146978464514,0.01343146978464514,8187,3995,4192,3995,15,3995,64,4468,1,1,4098,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.01,8,1,25,1,1,1,0,0,0.0025395159999999999,0.16320586500000001,0,0.16320586500000001,PREFIX_ASTAR,0.015560200609212173,0.015560200609212173,8182,3912,4270,3912,18,3912,64,4136,1,1,3903,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.01,9,0,19,1,1,1,0,0,7.3054999999999998e-05,0.057988602,0,0.057988602,PREFIX_ASTAR,0.0012598165411885597,0.0012598165411885597,128,65,63,65,1,65,64,1359,1,1,1230,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.01,10,0,20,1,1,1,0,0,9.4135000000000006e-05,0.023151215999999999,0,0.023151215999999999,PREFIX_ASTAR,0.0040660931158000516,0.0040660931158000516,127,64,63,64,2,64,64,550,1,1,511,0,0,0,0
named_crc_linear,"CRC_n64_k56_CRC-8/ATM-like",0.875,64,56,0.01,11,0,48,1,1,1,0,0,6.9669e-05,0.005572151,0,0.005572151,PREFIX_ASTAR,0.012503071076142768,0.012503071076142768,125,65,60,65,1,65,64,141,1,1,128,0,0,0,0
