family,code_name,rate,n,k,p,trial,error_weight,deleted_position,agreement,fiber_certified,prefix_certified,trellis_available,trellis_certified,fiber_wall,prefix_wall,trellis_wall,best_baseline_wall,best_baseline_name,fiber_over_prefix_wall,fiber_over_best_wall,fiber_histories,fiber_candidates,fiber_duplicates,fiber_membership,fiber_exact_scores,fiber_peak_seen,fiber_peak_frontier,prefix_nodes,prefix_membership,prefix_exact_scores,prefix_peak_frontier,trellis_nodes,trellis_updates,trellis_terminals,trellis_exact_scores
random_linear,"RLC_n32_k24",0.75,32,24,0.002,10,0,24,1,1,1,1,1,3.6325000000000002e-05,0.00095730900000000005,0.000285059,0.000285059,SYNDROME_TRELLIS,0.037944905981245343,0.12742976015491531,62,32,30,32,1,32,32,63,1,1,46,1913,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,11,0,1,1,1,1,1,1,3.7908999999999999e-05,0.0021678359999999998,0.00038089299999999999,0.00038089299999999999,SYNDROME_TRELLIS,0.017487023926164157,0.09952663871480967,62,33,29,33,1,33,32,113,1,1,94,2389,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,12,0,28,1,1,1,1,1,3.8352999999999997e-05,0.001362516,0.00032347000000000002,0.00032347000000000002,SYNDROME_TRELLIS,0.028148660272613309,0.11856740965159054,62,32,30,32,1,32,32,76,1,1,58,2206,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,13,0,23,1,1,1,1,1,4.9329000000000002e-05,0.0018482430000000001,0.00028449600000000002,0.00028449600000000002,SYNDROME_TRELLIS,0.026689672299583984,0.17339083853551543,63,32,31,32,2,32,32,107,1,1,86,1765,524288,34,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,14,0,15,1,1,1,1,1,3.7877999999999999e-05,0.0057590180000000003,0.00034853500000000002,0.00034853500000000002,SYNDROME_TRELLIS,0.0065771629816055444,0.10867775115842024,64,33,31,33,1,33,32,316,1,1,264,2312,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,15,0,29,1,1,1,1,1,3.8689999999999997e-05,0.003640655,0.000433984,0.000433984,SYNDROME_TRELLIS,0.010627208565491649,0.089150752101459951,63,33,30,33,1,33,32,199,1,1,160,3458,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,16,0,2,1,1,1,1,1,3.7950000000000001e-05,0.0029073749999999998,0.00034292200000000001,0.00034292200000000001,SYNDROME_TRELLIS,0.013053011737391979,0.11066656557467879,63,32,31,32,1,32,32,160,1,1,136,2507,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,17,0,11,1,1,1,1,1,3.8906999999999999e-05,0.0057998879999999996,0.000319458,0.000319458,SYNDROME_TRELLIS,0.0067082329865680171,0.12179065792686362,64,33,31,33,1,33,32,295,1,1,248,1714,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,18,0,24,1,1,1,1,1,4.6900999999999997e-05,0.0036333820000000001,0.00030924199999999999,0.00030924199999999999,SYNDROME_TRELLIS,0.012908359209133528,0.15166439228824027,64,33,31,33,1,33,32,205,1,1,172,2063,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,19,0,1,1,1,1,1,1,3.7663000000000002e-05,0.0024345629999999998,0.00031161699999999998,0.00031161699999999998,SYNDROME_TRELLIS,0.015470127493106568,0.12086311080589314,63,32,31,32,1,32,32,150,1,1,118,1943,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,20,0,19,1,1,1,1,1,3.8733000000000003e-05,0.00086077799999999998,0.00029781000000000002,0.00029781000000000002,SYNDROME_TRELLIS,0.044997664903145766,0.13005943386723079,61,31,30,31,1,31,32,58,1,1,43,1799,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,21,0,0,1,1,1,1,1,3.8553000000000002e-05,0.0026605969999999998,0.00031164499999999999,0.00031164499999999999,SYNDROME_TRELLIS,0.014490356863515972,0.12370806526656934,63,33,30,33,1,33,32,151,1,1,125,2231,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,22,0,8,1,1,1,1,1,3.6740999999999999e-05,0.0013236249999999999,0.00030635599999999998,0.00030635599999999998,SYNDROME_TRELLIS,0.027757861932193786,0.11992910209037852,62,32,30,32,1,32,32,76,1,1,60,1745,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,23,0,9,1,1,1,1,1,4.7008999999999997e-05,0.0068334859999999997,0.00032079800000000001,0.00032079800000000001,SYNDROME_TRELLIS,0.0068792121619916978,0.14653769661905622,64,33,31,33,1,33,32,366,1,1,297,1827,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,0,0,24,1,1,1,1,1,4.0698000000000002e-05,0.0035662860000000001,0.00041426000000000001,0.00041426000000000001,SYNDROME_TRELLIS,0.011411872182993736,0.098242649543764785,64,33,31,33,1,33,32,197,1,1,166,2876,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,1,0,14,1,1,1,1,1,3.9057000000000002e-05,0.004169692,0.00035256099999999999,0.00035256099999999999,SYNDROME_TRELLIS,0.009366878896570778,0.11078082941675342,64,33,31,33,1,33,32,237,1,1,186,2288,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,2,0,0,1,1,1,1,1,4.3359000000000003e-05,0.0047377369999999997,0.00038692799999999998,0.00038692799999999998,SYNDROME_TRELLIS,0.0091518376811545264,0.11205960798908325,63,33,30,33,1,33,32,245,1,1,206,2751,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,3,2,15,1,1,1,1,1,0.00060477999999999997,0.088483588000000002,0.00041819399999999999,0.00041819399999999999,SYNDROME_TRELLIS,0.0068349398308757544,1.446170915890711,2048,947,1101,947,1,947,32,4597,1,1,3524,2958,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,4,0,13,1,1,1,1,1,3.6019000000000002e-05,0.00085164500000000005,0.00026947499999999998,0.00026947499999999998,SYNDROME_TRELLIS,0.042293443864521017,0.13366360515817796,61,32,29,32,1,32,32,60,1,1,43,1731,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,5,0,27,1,1,1,1,1,3.7271000000000003e-05,0.001067075,0.00031393300000000002,0.00031393300000000002,SYNDROME_TRELLIS,0.034928191551671629,0.11872278479803015,61,33,28,33,1,33,32,60,1,1,46,2053,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,6,0,16,1,1,1,1,1,4.1492000000000002e-05,0.0047934639999999999,0.00035819299999999998,0.00035819299999999998,SYNDROME_TRELLIS,0.0086559531895931633,0.11583699290605903,64,33,31,33,1,33,32,258,1,1,213,2469,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,7,0,15,1,1,1,1,1,3.5243999999999997e-05,0.000510707,0.00025252100000000002,0.00025252100000000002,SYNDROME_TRELLIS,0.069010215250623147,0.13956859033506122,51,25,26,25,1,25,32,37,1,1,28,1607,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,8,0,17,1,1,1,1,1,3.9427e-05,0.001169921,0.00030867900000000002,0.00030867900000000002,SYNDROME_TRELLIS,0.033700566106600362,0.12772815773019869,62,33,29,33,1,33,32,72,1,1,54,1780,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,9,0,4,1,1,1,1,1,4.0998000000000003e-05,0.00092282900000000001,0.00028478800000000001,0.00028478800000000001,SYNDROME_TRELLIS,0.044426432199248182,0.14395971740382321,60,32,28,32,1,32,32,55,1,1,44,1915,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,10,0,12,1,1,1,1,1,3.6686000000000001e-05,0.0050940489999999998,0.000277347,0.000277347,SYNDROME_TRELLIS,0.0072017367716722003,0.13227473165384879,64,33,31,33,1,33,32,287,1,1,242,1596,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,11,0,25,1,1,1,1,1,6.2535999999999999e-05,0.00072203800000000004,0.00028026100000000002,0.00028026100000000002,SYNDROME_TRELLIS,0.086610400006647839,0.22313486357359744,60,31,29,31,1,31,32,47,1,1,35,1940,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,12,0,2,1,1,1,1,1,3.8553999999999997e-05,0.001029786,0.00039091700000000001,0.00039091700000000001,SYNDROME_TRELLIS,0.037438846517625989,0.098624516201648929,59,31,28,31,1,31,32,59,1,1,46,2670,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,13,0,3,1,1,1,1,1,3.7237999999999998e-05,0.001649722,0.00028749,0.00028749,SYNDROME_TRELLIS,0.022572287936997868,0.12952798358203763,62,32,30,32,1,32,32,92,1,1,77,1597,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,14,1,13,1,1,1,1,1,0.00060576499999999997,0.070781619000000004,0.00041648400000000001,0.00041648400000000001,SYNDROME_TRELLIS,0.0085582246995508805,1.4544736412443213,2048,970,1078,970,3,970,32,3556,1,1,2812,2880,524288,35,3
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,15,0,8,1,1,1,1,1,4.0460999999999998e-05,0.00241786,0.000337599,0.000337599,SYNDROME_TRELLIS,0.016734219516431885,0.11984928865310619,63,33,30,33,1,33,32,141,1,1,114,2490,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,16,0,9,1,1,1,1,1,4.0626e-05,0.001866534,0.00042807700000000001,0.00042807700000000001,SYNDROME_TRELLIS,0.021765475474864106,0.094903486989490207,63,33,30,33,1,33,32,109,1,1,88,3037,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,17,0,4,1,1,1,1,1,4.3334000000000002e-05,0.00084695099999999998,0.00035856199999999999,0.00035856199999999999,SYNDROME_TRELLIS,0.051164707285309308,0.1208549706884723,60,31,29,31,1,31,32,50,1,1,40,2377,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,18,0,19,1,1,1,1,1,4.4283999999999998e-05,0.0039150599999999997,0.00033049499999999999,0.00033049499999999999,SYNDROME_TRELLIS,0.011311193187333018,0.13399294996898592,63,32,31,32,1,32,32,202,1,1,170,2159,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,19,0,17,1,1,1,1,1,3.5967999999999999e-05,0.00095370800000000005,0.00029299300000000002,0.00029299300000000002,SYNDROME_TRELLIS,0.037713849522075939,0.12276061202827369,61,33,28,33,1,33,32,58,1,1,46,1931,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,20,0,15,1,1,1,1,1,3.7060000000000001e-05,0.0010167749999999999,0.00031087200000000001,0.00031087200000000001,SYNDROME_TRELLIS,0.036448575151828089,0.11921305231735248,61,30,31,30,1,30,32,59,1,1,48,1939,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,21,0,11,1,1,1,1,1,3.6594999999999998e-05,0.001762284,0.000334204,0.000334204,SYNDROME_TRELLIS,0.020765665465952137,0.10949898864166796,63,32,31,32,1,32,32,103,1,1,86,2237,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,22,0,10,1,1,1,1,1,4.0136000000000003e-05,0.001033717,0.00031926300000000002,0.00031926300000000002,SYNDROME_TRELLIS,0.038826874279904465,0.12571453629139612,61,30,31,30,1,30,32,63,1,1,51,1874,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,23,0,11,1,1,1,1,1,3.9693000000000001e-05,0.0032142270000000001,0.00032445,0.00032445,SYNDROME_TRELLIS,0.01234915891130278,0.12233934350439205,63,32,31,32,1,32,32,169,1,1,144,2170,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.01,0,1,9,1,1,1,1,1,0.00071616200000000001,0.0139991,0.00045328499999999999,0.00045328499999999999,SYNDROME_TRELLIS,0.051157717281825256,1.5799375668729387,2044,975,1069,975,9,975,32,726,1,1,613,2672,524288,41,6
random_linear,"RLC_n32_k24",0.75,32,24,0.01,1,0,3,1,1,1,1,1,6.3109999999999997e-05,0.0035844900000000001,0.00032722200000000001,0.00032722200000000001,SYNDROME_TRELLIS,0.017606409837940682,0.1928660053419391,63,32,31,32,1,32,32,186,1,1,159,2022,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.01,2,1,31,1,1,1,1,1,0.000678661,0.053919860999999999,0.00046248799999999999,0.00046248799999999999,SYNDROME_TRELLIS,0.012586475324927118,1.4674132085589249,2047,970,1077,970,7,970,32,2741,1,1,2133,3199,524288,41,6
random_linear,"RLC_n32_k24",0.75,32,24,0.01,3,0,18,1,1,1,1,1,3.7987000000000001e-05,0.00067243200000000004,0.00025873699999999999,0.00025873699999999999,SYNDROME_TRELLIS,0.0564919575510981,0.14681703815070904,61,32,29,32,1,32,32,43,1,1,31,1585,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.01,4,1,0,1,1,1,1,1,0.00063383600000000003,0.078584302999999994,0.00051482399999999999,0.00051482399999999999,SYNDROME_TRELLIS,0.0080656820230370959,1.2311702640125559,2048,961,1087,961,4,961,32,3944,1,1,3063,3804,524288,36,4
random_linear,"RLC_n32_k24",0.75,32,24,0.01,5,0,30,1,1,1,1,1,3.9848999999999997e-05,0.0053630600000000002,0.00032875299999999999,0.00032875299999999999,SYNDROME_TRELLIS,0.0074302730157783051,0.12121258209050563,64,33,31,33,1,33,32,267,1,1,214,1750,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.01,6,0,7,1,1,1,1,1,3.9044000000000001e-05,0.0016446970000000001,0.000393698,0.000393698,SYNDROME_TRELLIS,0.023739327061458735,0.099172462141031967,61,32,29,32,1,32,32,92,1,1,70,2708,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.01,7,0,26,1,1,1,1,1,4.1977000000000001e-05,0.0017365169999999999,0.00030998899999999999,0.00030998899999999999,SYNDROME_TRELLIS,0.02417310052248265,0.13541448244937723,62,31,31,31,1,31,32,93,1,1,78,1813,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.01,8,0,6,1,1,1,1,1,3.6155000000000002e-05,0.00082864500000000003,0.00034150199999999998,0.00034150199999999998,SYNDROME_TRELLIS,0.043631470653898836,0.1058705366293609,60,31,29,31,1,31,32,53,1,1,41,2435,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.01,9,1,3,1,1,1,1,1,0.00062409800000000001,0.042148743000000002,0.00050804400000000003,0.00050804400000000003,SYNDROME_TRELLIS,0.014807037068697399,1.2284329703726449,2047,973,1074,973,3,973,32,2075,1,1,1637,3134,524288,34,1
random_linear,"RLC_n32_k24",0.75,32,24,0.01,10,0,5,1,1,1,1,1,4.4437000000000002e-05,0.0072963489999999997,0.000547767,0.000547767,SYNDROME_TRELLIS,0.0060903062613918276,0.081123908523149449,64,33,31,33,1,33,32,336,1,1,279,3740,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.01,11,0,24,1,1,1,1,1,4.2694999999999997e-05,0.00245904,0.00032508599999999998,0.00032508599999999998,SYNDROME_TRELLIS,0.017362466653653458,0.13133447764591524,63,33,30,33,1,33,32,127,1,1,101,1691,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.01,12,0,4,1,1,1,1,1,4.2966999999999997e-05,0.0012485459999999999,0.00046824099999999999,0.00046824099999999999,SYNDROME_TRELLIS,0.034413629934339628,0.091762575255050285,62,32,30,32,1,32,32,63,1,1,52,2845,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.01,13,0,19,1,1,1,1,1,5.2880999999999997e-05,0.0072660160000000001,0.00041429800000000001,0.00041429800000000001,SYNDROME_TRELLIS,0.0072778535032127639,0.12764000791700658,64,33,31,33,1,33,32,321,1,1,273,2485,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.01,14,0,12,1,1,1,1,1,4.2219999999999999e-05,0.001796733,0.00046722000000000002,0.00046722000000000002,SYNDROME_TRELLIS,0.023498204797262588,0.09036428235092675,62,31,31,31,1,31,32,90,1,1,70,3177,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.01,15,0,20,1,1,1,1,1,4.7244999999999999e-05,0.00088393300000000005,0.000479607,0.000479607,SYNDROME_TRELLIS,0.053448621105898292,0.098507736542627608,61,31,30,31,1,31,32,49,1,1,38,3601,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.01,16,0,26,1,1,1,1,1,4.7769000000000003e-05,0.0070435760000000002,0.00046787800000000002,0.00046787800000000002,SYNDROME_TRELLIS,0.0067819244088514136,0.10209712788376457,64,33,31,33,1,33,32,328,1,1,283,3016,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.01,17,2,14,1,1,1,1,1,0.00069792900000000002,0.024475477999999998,0.00050842599999999997,0.00050842599999999997,SYNDROME_TRELLIS,0.028515439003887894,1.3727248409798083,2046,980,1066,980,3,980,32,1107,1,1,904,3082,524288,35,1
random_linear,"RLC_n32_k24",0.75,32,24,0.01,18,2,30,1,1,1,1,1,0.00068550700000000002,0.018560536999999998,0.00045497199999999999,0.00045497199999999999,SYNDROME_TRELLIS,0.036933575790398743,1.5067015113017945,2045,961,1084,961,3,961,32,911,1,1,750,3045,524288,37,3
random_linear,"RLC_n32_k24",0.75,32,24,0.01,19,0,7,1,1,1,1,1,4.1813000000000001e-05,0.001161977,0.00029747399999999999,0.00029747399999999999,SYNDROME_TRELLIS,0.035984361136235918,0.14056018341098719,62,32,30,32,1,32,32,63,1,1,50,1562,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.01,20,0,6,1,1,1,1,1,4.2398999999999998e-05,0.0060244230000000001,0.00036160800000000002,0.00036160800000000002,SYNDROME_TRELLIS,0.0070378524217173987,0.11725127762660117,64,33,31,33,1,33,32,297,1,1,249,1573,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.01,21,1,19,1,1,1,1,1,5.0568000000000001e-05,0.001152574,0.00031536999999999998,0.00031536999999999998,SYNDROME_TRELLIS,0.043873972517165925,0.16034499159717158,62,32,30,32,1,32,32,59,1,1,49,1598,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.01,22,0,28,1,1,1,1,1,4.3519999999999997e-05,0.0056371030000000001,0.00035989300000000002,0.00035989300000000002,SYNDROME_TRELLIS,0.0077202775964888342,0.12092483043571282,64,33,31,33,1,33,32,259,1,1,219,2006,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.01,23,0,8,1,1,1,1,1,4.2598000000000001e-05,0.0029542359999999998,0.000523659,0.000523659,SYNDROME_TRELLIS,0.014419294870145784,0.081346830666521541,63,32,31,32,1,32,32,143,1,1,120,3861,524288,33,1
random_linear,"RLC_n32_k28",0.875,32,28,0.002,0,1,26,1,1,1,1,1,5.3702999999999997e-05,0.0029238319999999999,0.00018173000000000001,0.00018173000000000001,SYNDROME_TRELLIS,0.018367334374888845,0.29550982226379791,63,33,30,33,2,33,32,144,1,1,127,1926,32768,34,2
random_linear,"RLC_n32_k28",0.875,32,28,0.002,1,0,7,1,1,1,1,1,6.4838999999999994e-05,0.0014794820000000001,0.00015760500000000001,0.00015760500000000001,SYNDROME_TRELLIS,0.043825474051052998,0.41140192252783853,60,30,30,30,3,30,32,76,1,1,65,1932,32768,36,1
random_linear,"RLC_n32_k28",0.875,32,28,0.002,2,0,27,1,1,1,1,1,0.000103519,0.0031926599999999999,0.000247345,0.000247345,SYNDROME_TRELLIS,0.032424060188056353,0.41852068972487821,63,32,31,32,6,32,32,153,1,1,134,2169,32768,38,5
random_linear,"RLC_n32_k28",0.875,32,28,0.002,3,1,8,1,1,1,1,1,7.0439999999999996e-05,0.0013647100000000001,0.000156632,0.000156632,SYNDROME_TRELLIS,0.051615361505374761,0.44971653302007253,60,32,28,32,3,32,32,71,1,1,63,1763,32768,38,2
random_linear,"RLC_n32_k28",0.875,32,28,0.002,4,0,10,1,1,1,1,1,5.0671000000000003e-05,0.0065283549999999996,0.00015393500000000001,0.00015393500000000001,SYNDROME_TRELLIS,0.007761679626797257,0.32917140351447038,64,33,31,33,2,33,32,352,2,2,314,1744,32768,34,2
random_linear,"RLC_n32_k28",0.875,32,28,0.002,5,0,20,1,1,1,1,1,5.5856999999999997e-05,0.0017286109999999999,0.00015568600000000001,0.00015568600000000001,SYNDROME_TRELLIS,0.032313227209591976,0.35877985175288718,62,33,29,33,2,33,32,93,1,1,79,1962,32768,35,1
random_linear,"RLC_n32_k28",0.875,32,28,0.002,6,0,14,1,1,1,1,1,3.8245999999999999e-05,0.003351143,0.00020406600000000001,0.00020406600000000001,SYNDROME_TRELLIS,0.011412822431033233,0.18741975635333666,63,32,31,32,1,32,32,165,1,1,144,2576,32768,33,1
random_linear,"RLC_n32_k28",0.875,32,28,0.002,7,0,3,1,1,1,1,1,4.9064000000000003e-05,0.001448782,0.00014546599999999999,0.00014546599999999999,SYNDROME_TRELLIS,0.033865688557698816,0.33728843853546536,61,31,30,31,2,31,32,81,1,1,71,1615,32768,36,2
random_linear,"RLC_n32_k28",0.875,32,28,0.002,8,0,27,1,1,1,1,1,0.000103416,0.001177551,0.000208264,0.000208264,SYNDROME_TRELLIS,0.087822947795891643,0.4965620558521876,61,30,31,30,6,30,32,60,1,1,54,1704,32768,42,6
random_linear,"RLC_n32_k28",0.875,32,28,0.002,9,0,27,1,1,1,1,1,8.0821000000000004e-05,0.001062049,0.000156739,0.000156739,SYNDROME_TRELLIS,0.076099125369921736,0.51564065101857226,61,32,29,32,4,32,32,58,1,1,48,1736,32768,38,2
random_linear,"RLC_n32_k28",0.875,32,28,0.002,10,0,13,1,1,1,1,1,9.2718000000000002e-05,0.0022993139999999998,0.000190562,0.000190562,SYNDROME_TRELLIS,0.040324201044311482,0.48655030908575692,62,32,30,32,5,32,32,124,1,1,109,1793,32768,38,4
random_linear,"RLC_n32_k28",0.875,32,28,0.002,11,1,26,1,1,1,1,1,7.4760999999999998e-05,0.004745094,0.00019747300000000001,0.00019747300000000001,SYNDROME_TRELLIS,0.015755430767019577,0.37858846525854162,64,33,31,33,4,33,32,268,2,2,237,1980,32768,36,4
random_linear,"RLC_n32_k28",0.875,32,28,0.002,12,0,15,1,1,1,1,1,6.3312000000000006e-05,0.0024760559999999999,0.00024367400000000001,0.00024367400000000001,SYNDROME_TRELLIS,0.025569696323508032,0.25982254980014285,62,32,30,32,3,32,32,122,1,1,108,2839,32768,35,1
random_linear,"RLC_n32_k28",0.875,32,28,0.002,13,0,29,1,1,1,1,1,4.6959000000000002e-05,0.0012995859999999999,0.000216119,0.000216119,SYNDROME_TRELLIS,0.036133814922598428,0.21728307090075377,61,31,30,31,2,31,32,73,1,1,62,2480,32768,34,2
random_linear,"RLC_n32_k28",0.875,32,28,0.002,14,0,5,1,1,1,1,1,6.5907000000000004e-05,0.0041651659999999997,0.00018871900000000001,0.00018871900000000001,SYNDROME_TRELLIS,0.015823378948161972,0.34923351649807388,63,32,31,32,3,32,32,205,1,1,183,2003,32768,36,3
random_linear,"RLC_n32_k28",0.875,32,28,0.002,15,0,26,1,1,1,1,1,5.8996000000000002e-05,0.0010566130000000001,0.00019440500000000001,0.00019440500000000001,SYNDROME_TRELLIS,0.055835012440694935,0.30346956096808209,61,31,30,31,2,31,32,55,1,1,48,2223,32768,34,2
random_linear,"RLC_n32_k28",0.875,32,28,0.002,16,0,24,1,1,1,1,1,5.4750000000000003e-05,0.0088811350000000001,0.000200705,0.000200705,SYNDROME_TRELLIS,0.0061647525907443136,0.27278842081662141,64,33,31,33,2,33,32,424,1,1,376,2330,32768,34,2
random_linear,"RLC_n32_k28",0.875,32,28,0.002,17,1,21,1,1,1,1,1,6.7927000000000002e-05,0.0022569320000000001,0.00013736099999999999,0.00013736099999999999,SYNDROME_TRELLIS,0.03009705210436114,0.49451445461229904,63,33,30,33,4,33,32,128,1,1,113,1540,32768,37,3
