family,code_name,rate,n,k,p,trial,error_weight,deleted_position,agreement,fiber_certified,prefix_certified,trellis_available,trellis_certified,fiber_wall,prefix_wall,trellis_wall,best_baseline_wall,best_baseline_name,fiber_over_prefix_wall,fiber_over_best_wall,fiber_histories,fiber_candidates,fiber_duplicates,fiber_membership,fiber_exact_scores,fiber_peak_seen,fiber_peak_frontier,prefix_nodes,prefix_membership,prefix_exact_scores,prefix_peak_frontier,trellis_estimated_updates,trellis_nodes,trellis_updates,trellis_terminals,trellis_exact_scores
random_linear,"RLC_n32_k24",0.75,32,24,0.002,10,0,30,1,1,1,1,1,3.7138000000000003e-05,0.00064639700000000005,0.00030290999999999998,0.00030290999999999998,SYNDROME_TRELLIS,0.057453855757375112,0.12260407381730548,61,32,29,32,1,32,32,41,1,1,32,524288,2191,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,11,1,3,1,1,1,1,1,0.00061349199999999999,0.02150258,0.00036945199999999999,0.00036945199999999999,SYNDROME_TRELLIS,0.028531087897359291,1.660545889587822,2045,972,1073,972,4,972,32,1133,1,1,913,524288,2452,524288,37,4
random_linear,"RLC_n32_k24",0.75,32,24,0.002,12,0,14,1,1,1,1,1,3.667e-05,0.0024747800000000002,0.00029581300000000002,0.00029581300000000002,SYNDROME_TRELLIS,0.014817478725381649,0.12396344988218908,63,32,31,32,1,32,32,130,1,1,108,524288,2064,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,13,0,29,1,1,1,1,1,3.6028999999999997e-05,0.0028570219999999999,0.000285235,0.000285235,SYNDROME_TRELLIS,0.012610683431909169,0.12631339071292091,64,33,31,33,1,33,32,170,1,1,145,524288,2099,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,14,0,23,1,1,1,1,1,3.6702999999999997e-05,0.0058838329999999998,0.00042287100000000001,0.00042287100000000001,SYNDROME_TRELLIS,0.0062379404717978907,0.086794790846381045,64,33,31,33,1,33,32,334,1,1,287,524288,3281,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,15,0,7,1,1,1,1,1,3.8914e-05,0.00421324,0.00029512899999999999,0.00029512899999999999,SYNDROME_TRELLIS,0.0092361223191652977,0.13185420612681234,64,33,31,33,1,33,32,262,1,1,228,524288,1848,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,16,1,16,1,1,1,1,1,0.00065949100000000001,0.027380228999999999,0.00033983800000000002,0.00033983800000000002,SYNDROME_TRELLIS,0.024086394602470272,1.9406040525191415,2046,971,1075,971,2,971,32,1403,1,1,1131,524288,2160,524288,34,2
random_linear,"RLC_n32_k24",0.75,32,24,0.002,17,0,1,1,1,1,1,1,3.9085000000000003e-05,0.0048957740000000003,0.00036490699999999998,0.00036490699999999998,SYNDROME_TRELLIS,0.0079834159011424963,0.1071094826901101,63,33,30,33,1,33,32,246,1,1,204,524288,2588,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,18,0,17,1,1,1,1,1,4.0015000000000002e-05,0.004023759,0.00029943800000000002,0.00029943800000000002,SYNDROME_TRELLIS,0.009944681080551793,0.13363367374882279,64,33,31,33,1,33,32,225,1,1,190,524288,1940,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,19,0,21,1,1,1,1,1,3.8050000000000003e-05,0.0037301880000000002,0.00032785600000000001,0.00032785600000000001,SYNDROME_TRELLIS,0.010200558256045005,0.11605704943633791,63,33,30,33,1,33,32,201,1,1,160,524288,2486,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,20,0,6,1,1,1,1,1,3.7323999999999997e-05,0.0013993429999999999,0.00031247000000000002,0.00031247000000000002,SYNDROME_TRELLIS,0.026672517031206787,0.11944826703363522,62,33,29,33,1,33,32,84,1,1,71,524288,1980,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,21,0,31,1,1,1,1,1,3.8745999999999998e-05,0.0066940660000000003,0.00028237500000000002,0.00028237500000000002,SYNDROME_TRELLIS,0.0057881114407894989,0.13721469676848161,64,33,31,33,1,33,32,359,1,1,301,524288,1922,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,22,0,17,1,1,1,1,1,4.0527e-05,0.002454145,0.00030341599999999998,0.00030341599999999998,SYNDROME_TRELLIS,0.016513694178624326,0.1335690932581011,63,33,30,33,1,33,32,134,1,1,113,524288,1746,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,23,0,27,1,1,1,1,1,3.5052999999999998e-05,0.00087953399999999996,0.00028607900000000001,0.00028607900000000001,SYNDROME_TRELLIS,0.039854059081286225,0.12252909161455401,60,32,28,32,1,32,32,58,1,1,45,524288,1729,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,24,0,30,1,1,1,1,1,3.7792e-05,0.0019078140000000001,0.00030710299999999998,0.00030710299999999998,SYNDROME_TRELLIS,0.01980905895438444,0.12305969007140928,62,31,31,31,1,31,32,107,1,1,86,524288,2201,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,25,0,12,1,1,1,1,1,5.3019000000000002e-05,0.0053799290000000003,0.00034966199999999999,0.00034966199999999999,SYNDROME_TRELLIS,0.0098549627699547702,0.15162928771213344,64,33,31,33,2,33,32,295,1,1,248,524288,2397,524288,34,2
random_linear,"RLC_n32_k24",0.75,32,24,0.002,26,0,29,1,1,1,1,1,3.4987000000000002e-05,0.000519163,0.000302319,0.000302319,SYNDROME_TRELLIS,0.067391166165539543,0.11572875009509823,57,32,25,32,1,32,32,34,1,1,25,524288,1925,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,27,0,0,1,1,1,1,1,3.6872999999999997e-05,0.0052130429999999997,0.000313054,0.000313054,SYNDROME_TRELLIS,0.0070732199983771478,0.11778479112229838,64,33,31,33,1,33,32,278,1,1,235,524288,2143,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,28,0,1,1,1,1,1,1,3.8033e-05,0.0064249229999999999,0.00029003900000000002,0.00029003900000000002,SYNDROME_TRELLIS,0.0059196040170442507,0.13113064105172062,64,33,31,33,1,33,32,334,1,1,275,524288,1915,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,29,0,9,1,1,1,1,1,3.6557000000000003e-05,0.0016197539999999999,0.00034406399999999999,0.00034406399999999999,SYNDROME_TRELLIS,0.022569476599533018,0.1062505812872024,62,32,30,32,1,32,32,92,1,1,72,524288,2308,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,30,0,21,1,1,1,1,1,4.2435999999999998e-05,0.0055226119999999997,0.00034762900000000002,0.00034762900000000002,SYNDROME_TRELLIS,0.0076840451583417412,0.12207266942631367,64,33,31,33,1,33,32,283,1,1,233,524288,2372,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,31,0,22,1,1,1,1,1,3.5054e-05,0.00095672400000000005,0.00030474499999999998,0.00030474499999999998,SYNDROME_TRELLIS,0.036639616023011856,0.11502731792154097,60,31,29,31,1,31,32,59,1,1,47,524288,2234,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,32,1,24,1,1,1,1,1,0.00065193300000000005,0.049356558000000002,0.00030904400000000002,0.00030904400000000002,SYNDROME_TRELLIS,0.013208639873145125,2.1095151499462861,2047,974,1073,974,4,974,32,2468,1,1,1960,524288,2050,524288,36,3
random_linear,"RLC_n32_k24",0.75,32,24,0.002,33,0,4,1,1,1,1,1,4.1962000000000002e-05,0.0027745909999999999,0.000331446,0.000331446,SYNDROME_TRELLIS,0.015123670479721157,0.12660282519626123,63,33,30,33,1,33,32,142,1,1,113,524288,1949,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,34,0,22,1,1,1,1,1,4.3990999999999999e-05,0.00078608300000000003,0.00037607,0.00037607,SYNDROME_TRELLIS,0.05596228388096422,0.11697556306006861,61,32,29,32,1,32,32,45,1,1,34,524288,1733,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,35,0,6,1,1,1,1,1,4.5689000000000003e-05,0.0023413890000000001,0.00043895700000000002,0.00043895700000000002,SYNDROME_TRELLIS,0.019513630584238672,0.10408536599256875,63,33,30,33,1,33,32,117,1,1,100,524288,3190,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,36,0,10,1,1,1,1,1,4.4592000000000003e-05,0.00087430799999999996,0.00038720699999999998,0.00038720699999999998,SYNDROME_TRELLIS,0.05100262150180486,0.11516320727672796,61,31,30,31,1,31,32,47,1,1,37,524288,2084,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,37,0,14,1,1,1,1,1,4.3438e-05,0.0036274430000000002,0.000410052,0.000410052,SYNDROME_TRELLIS,0.011974826344617958,0.1059329060704496,63,32,31,32,1,32,32,162,1,1,137,524288,2110,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,38,0,6,1,1,1,1,1,5.8031000000000001e-05,0.0019562619999999998,0.00042592599999999997,0.00042592599999999997,SYNDROME_TRELLIS,0.029664226979821722,0.13624667195710055,62,31,31,31,2,31,32,89,1,1,71,524288,1979,524288,35,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,39,0,26,1,1,1,1,1,4.3735000000000001e-05,0.00060652899999999997,0.00034547000000000001,0.00034547000000000001,SYNDROME_TRELLIS,0.072107022087979311,0.12659565229976552,57,26,31,26,1,26,32,34,1,1,25,524288,1813,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,40,0,4,1,1,1,1,1,4.1927e-05,0.001681325,0.00037399599999999997,0.00037399599999999997,SYNDROME_TRELLIS,0.024936880139175947,0.11210547706392583,62,32,30,32,1,32,32,88,1,1,68,524288,1838,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,41,0,11,1,1,1,1,1,5.3664e-05,0.00071834199999999996,0.000341885,0.000341885,SYNDROME_TRELLIS,0.074705363183553239,0.1569650613510391,57,29,28,29,2,29,32,41,1,1,31,524288,1756,524288,34,2
random_linear,"RLC_n32_k24",0.75,32,24,0.002,42,0,25,1,1,1,1,1,4.1103999999999998e-05,0.0052211039999999998,0.00034231300000000001,0.00034231300000000001,SYNDROME_TRELLIS,0.0078726644786236786,0.12007723925179586,64,33,31,33,1,33,32,240,1,1,203,524288,2281,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,43,0,28,1,1,1,1,1,4.0292e-05,0.00155036,0.00035322100000000003,0.00035322100000000003,SYNDROME_TRELLIS,0.025988802600686294,0.11407022798757717,62,32,30,32,1,32,32,91,1,1,68,524288,2431,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,44,0,25,1,1,1,1,1,3.8766000000000001e-05,0.00071207400000000004,0.00033733500000000002,0.00033733500000000002,SYNDROME_TRELLIS,0.05444097102267461,0.11491840455333718,60,31,29,31,1,31,32,45,1,1,34,524288,2124,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,45,0,1,1,1,1,1,1,3.8448000000000002e-05,0.00092927299999999999,0.00036163299999999998,0.00036163299999999998,SYNDROME_TRELLIS,0.041374278602735688,0.10631773095928747,59,29,30,29,1,29,32,53,1,1,42,524288,2677,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,46,0,20,1,1,1,1,1,3.9279000000000001e-05,0.001035305,0.00034956100000000002,0.00034956100000000002,SYNDROME_TRELLIS,0.037939544385470945,0.11236665417480783,61,31,30,31,1,31,32,58,1,1,44,524288,2461,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,47,0,1,1,1,1,1,1,4.1956999999999998e-05,0.0043618989999999998,0.000345018,0.000345018,SYNDROME_TRELLIS,0.0096189755883847837,0.12160814798068506,63,32,31,32,1,32,32,211,1,1,173,524288,2342,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,48,0,11,1,1,1,1,1,4.9509000000000003e-05,0.000934755,0.000291673,0.000291673,SYNDROME_TRELLIS,0.052964680584752157,0.16974145704264709,61,32,29,32,2,32,32,55,1,1,43,524288,1676,524288,35,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,49,0,23,1,1,1,1,1,3.8262000000000001e-05,0.00065946400000000001,0.00045603400000000002,0.00045603400000000002,SYNDROME_TRELLIS,0.058019846420729562,0.083901638912888071,61,32,29,32,1,32,32,41,1,1,29,524288,3492,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,50,0,12,1,1,1,1,1,3.8136000000000002e-05,0.00096874000000000005,0.00034070200000000002,0.00034070200000000002,SYNDROME_TRELLIS,0.039366599913289425,0.11193359592840664,61,30,31,30,1,30,32,58,1,1,47,524288,2189,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,51,0,6,1,1,1,1,1,4.0169000000000001e-05,0.003386811,0.00040921099999999998,0.00040921099999999998,SYNDROME_TRELLIS,0.01186041972817497,0.098162072867053918,63,32,31,32,1,32,32,174,1,1,136,524288,3153,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,52,0,7,1,1,1,1,1,3.8288999999999999e-05,0.00097378700000000005,0.00033513299999999999,0.00033513299999999999,SYNDROME_TRELLIS,0.039319686954128567,0.11425016336797629,60,31,29,31,1,31,32,56,1,1,45,524288,2100,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,53,0,6,1,1,1,1,1,3.7697000000000002e-05,0.0009976169999999999,0.000285875,0.000285875,SYNDROME_TRELLIS,0.037787046531885492,0.13186532575426324,61,31,30,31,1,31,32,55,1,1,44,524288,1891,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,54,0,8,1,1,1,1,1,5.2266999999999999e-05,0.00097422299999999997,0.00032947800000000002,0.00032947800000000002,SYNDROME_TRELLIS,0.05364993435794474,0.15863578144823021,61,32,29,32,2,32,32,59,1,1,46,524288,2031,524288,34,2
random_linear,"RLC_n32_k24",0.75,32,24,0.002,55,0,9,1,1,1,1,1,4.0343000000000003e-05,0.0054143419999999999,0.00032866999999999998,0.00032866999999999998,SYNDROME_TRELLIS,0.0074511362599555039,0.12274621961237717,64,33,31,33,1,33,32,275,1,1,207,524288,1933,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,56,0,26,1,1,1,1,1,3.9935000000000003e-05,0.0012362059999999999,0.00030019999999999998,0.00030019999999999998,SYNDROME_TRELLIS,0.03230448646908364,0.13302798134576951,61,32,29,32,1,32,32,69,1,1,52,524288,1864,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,57,0,30,1,1,1,1,1,3.9359e-05,0.000663257,0.00040924800000000002,0.00040924800000000002,SYNDROME_TRELLIS,0.059342004682950956,0.096173958088982714,61,31,30,31,1,31,32,41,1,1,30,524288,3187,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,58,0,2,1,1,1,1,1,3.8207000000000002e-05,0.0031172180000000002,0.00030106000000000002,0.00030106000000000002,SYNDROME_TRELLIS,0.012256762279699398,0.12690825749020129,63,33,30,33,1,33,32,146,1,1,128,524288,1863,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,59,0,26,1,1,1,1,1,4.0812000000000002e-05,0.0062688919999999999,0.00032348300000000001,0.00032348300000000001,SYNDROME_TRELLIS,0.0065102413632265486,0.12616428065771618,64,33,31,33,1,33,32,331,1,1,276,524288,2023,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,60,0,14,1,1,1,1,1,3.8376e-05,0.0010990310000000001,0.00035277399999999998,0.00035277399999999998,SYNDROME_TRELLIS,0.034918032339397158,0.10878352713068425,61,31,30,31,1,31,32,62,1,1,47,524288,2462,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,61,0,20,1,1,1,1,1,4.1226999999999997e-05,0.0042887230000000004,0.00033091799999999998,0.00033091799999999998,SYNDROME_TRELLIS,0.0096128847677968456,0.12458373373464121,64,33,31,33,1,33,32,225,1,1,183,524288,2270,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,62,0,5,1,1,1,1,1,5.0757999999999998e-05,0.0010595730000000001,0.00040617099999999998,0.00040617099999999998,SYNDROME_TRELLIS,0.047904202919477938,0.12496707051955949,60,31,29,31,2,31,32,58,1,1,47,524288,2916,524288,34,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,63,0,13,1,1,1,1,1,3.8707000000000001e-05,0.00080594,0.00029043899999999997,0.00029043899999999997,SYNDROME_TRELLIS,0.048027148422959527,0.13327066957261249,61,31,30,31,1,31,32,48,1,1,36,524288,1810,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,64,0,7,1,1,1,1,1,3.9817999999999997e-05,0.0053435319999999998,0.000303596,0.000303596,SYNDROME_TRELLIS,0.0074516256288911526,0.13115456066614842,64,33,31,33,1,33,32,269,1,1,226,524288,1856,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,65,0,16,1,1,1,1,1,4.0819999999999999e-05,0.0046337610000000001,0.00032817700000000003,0.00032817700000000003,SYNDROME_TRELLIS,0.008809258828843352,0.12438409760586512,63,32,31,32,1,32,32,222,1,1,186,524288,1989,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,66,0,17,1,1,1,1,1,3.7527999999999997e-05,0.0023966370000000001,0.000318583,0.000318583,SYNDROME_TRELLIS,0.015658608291535179,0.11779661814974433,63,33,30,33,1,33,32,136,1,1,111,524288,1950,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,67,0,31,1,1,1,1,1,4.0521e-05,0.0019975629999999999,0.00031197000000000001,0.00031197000000000001,SYNDROME_TRELLIS,0.020285217537569528,0.12988748918165208,62,33,29,33,1,33,32,106,1,1,84,524288,1996,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,68,0,20,1,1,1,1,1,4.0577999999999997e-05,0.0039553089999999997,0.00032281299999999997,0.00032281299999999997,SYNDROME_TRELLIS,0.010259122612165068,0.1257012573843061,63,33,30,33,1,33,32,199,1,1,160,524288,1918,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,69,0,25,1,1,1,1,1,3.9273000000000002e-05,0.00076459,0.00030520800000000001,0.00030520800000000001,SYNDROME_TRELLIS,0.051364783740305266,0.12867618148934498,61,32,29,32,1,32,32,47,1,1,33,524288,1770,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,70,0,15,1,1,1,1,1,3.9119000000000003e-05,0.0018291259999999999,0.00033542799999999997,0.00033542799999999997,SYNDROME_TRELLIS,0.021386716934754635,0.11662413394230656,63,33,30,33,1,33,32,104,1,1,82,524288,2237,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,71,0,16,1,1,1,1,1,3.9678000000000002e-05,0.0013132549999999999,0.00034153699999999999,0.00034153699999999999,SYNDROME_TRELLIS,0.030213477199782224,0.11617482146883062,62,32,30,32,1,32,32,70,1,1,55,524288,2191,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,72,0,7,1,1,1,1,1,3.9004999999999997e-05,0.00096494400000000002,0.00032583999999999998,0.00032583999999999998,SYNDROME_TRELLIS,0.040422034853836074,0.11970599067026762,59,31,28,31,1,31,32,54,1,1,41,524288,2044,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,73,0,5,1,1,1,1,1,4.0265999999999997e-05,0.0054061359999999998,0.00033323199999999998,0.00033323199999999998,SYNDROME_TRELLIS,0.007448203300841858,0.12083473375906276,64,33,31,33,1,33,32,282,1,1,242,524288,2104,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,74,0,0,1,1,1,1,1,4.0686999999999999e-05,0.0035678900000000002,0.00034099999999999999,0.00034099999999999999,SYNDROME_TRELLIS,0.011403658745084628,0.11931671554252199,63,33,30,33,1,33,32,185,1,1,150,524288,2376,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,75,0,25,1,1,1,1,1,3.7404000000000003e-05,0.00062468400000000002,0.00032218699999999998,0.00032218699999999998,SYNDROME_TRELLIS,0.059876673646195519,0.1160940695931245,60,31,29,31,1,31,32,40,1,1,30,524288,1917,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,76,1,24,1,1,1,1,1,0.00068683199999999996,0.019281920000000001,0.00042045899999999998,0.00042045899999999998,SYNDROME_TRELLIS,0.035620519118428035,1.6335290718001041,2045,975,1070,975,5,975,32,944,1,1,762,524288,2931,524288,37,3
random_linear,"RLC_n32_k24",0.75,32,24,0.002,77,1,21,1,1,1,1,1,0.00070229600000000004,0.026581306999999998,0.000449016,0.000449016,SYNDROME_TRELLIS,0.02642067224158692,1.5640778947743512,2046,950,1096,950,6,950,32,1438,1,1,1096,524288,2726,524288,38,6
random_linear,"RLC_n32_k24",0.75,32,24,0.002,78,0,9,1,1,1,1,1,3.8809000000000001e-05,0.00187598,0.00031289300000000001,0.00031289300000000001,SYNDROME_TRELLIS,0.020687320760349258,0.12403281633018316,62,33,29,33,1,33,32,96,1,1,81,524288,1927,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.002,79,0,25,1,1,1,1,1,4.0623000000000001e-05,0.0057598529999999997,0.00036415900000000002,0.00036415900000000002,SYNDROME_TRELLIS,0.0070527841595957406,0.11155292056491807,64,33,31,33,1,33,32,270,1,1,234,524288,2539,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,0,0,11,1,1,1,1,1,4.2132000000000003e-05,0.0055914110000000001,0.00031523500000000003,0.00031523500000000003,SYNDROME_TRELLIS,0.0075351284318037077,0.13365267181626406,64,33,31,33,1,33,32,271,1,1,225,524288,2102,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,1,0,18,1,1,1,1,1,3.8467000000000003e-05,0.001541937,0.00038725700000000001,0.00038725700000000001,SYNDROME_TRELLIS,0.024947193043554961,0.099331968176172417,62,31,31,31,1,31,32,78,1,1,66,524288,2907,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,2,0,31,1,1,1,1,1,4.1604999999999999e-05,0.0077102050000000004,0.00031245399999999999,0.00031245399999999999,SYNDROME_TRELLIS,0.0053960951751607115,0.13315560050439426,64,33,31,33,1,33,32,352,1,1,301,524288,1881,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,3,0,23,1,1,1,1,1,4.0519000000000003e-05,0.0026242169999999999,0.00034966899999999999,0.00034966899999999999,SYNDROME_TRELLIS,0.015440415179080085,0.1158781590589958,63,32,31,32,1,32,32,131,1,1,111,524288,2483,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,4,0,18,1,1,1,1,1,3.8204000000000002e-05,0.001269006,0.000375196,0.000375196,SYNDROME_TRELLIS,0.030105452614093236,0.10182411326346763,61,31,30,31,1,31,32,69,1,1,54,524288,2719,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,5,0,29,1,1,1,1,1,4.1980000000000001e-05,0.0076815929999999996,0.00031982199999999999,0.00031982199999999999,SYNDROME_TRELLIS,0.0054650122702413423,0.13126051366072378,64,33,31,33,1,33,32,349,1,1,301,524288,2058,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,6,0,3,1,1,1,1,1,4.1180999999999998e-05,0.002480735,0.00036560899999999998,0.00036560899999999998,SYNDROME_TRELLIS,0.01660032208196361,0.11263672393185069,63,33,30,33,1,33,32,127,1,1,105,524288,2592,524288,33,1
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,7,1,23,1,1,1,1,1,0.00072918400000000002,0.013849729,0.00045693600000000002,0.00045693600000000002,SYNDROME_TRELLIS,0.052649694445284813,1.5958121049775023,2042,970,1072,970,10,970,32,684,1,1,576,524288,3082,524288,46,6
random_linear,"RLC_n32_k24",0.75,32,24,0.0050000000000000001,8,0,15,1,1,1,1,1,3.5682000000000002e-05,0.001659069,0.00025812099999999999,0.00025812099999999999,SYNDROME_TRELLIS,0.021507242917564007,0.13823749326866083,63,33,30,33,1,33,32,99,1,1,81,524288,1761,524288,33,1
