family,code_name,rate,n,k,p,trial,error_weight,deleted_position,agreement,fiber_certified,prefix_certified,trellis_available,trellis_certified,fiber_wall,prefix_wall,trellis_wall,best_baseline_wall,best_baseline_name,fiber_over_prefix_wall,fiber_over_best_wall,fiber_histories,fiber_candidates,fiber_duplicates,fiber_membership,fiber_exact_scores,fiber_peak_seen,fiber_peak_frontier,prefix_nodes,prefix_membership,prefix_exact_scores,prefix_peak_frontier,trellis_estimated_updates,trellis_nodes,trellis_updates,trellis_terminals,trellis_exact_scores
random_linear,"RLC_n64_k48",0.75,64,48,0.002,10,0,45,1,1,1,0,0,9.3552000000000001e-05,0.0088964449999999994,0,0.0088964449999999994,PREFIX_ASTAR,0.010515661030894926,0.010515661030894926,126,64,62,64,1,64,64,218,1,1,185,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,11,1,54,1,1,1,0,0,0.0024876989999999999,0.330742749,0,0.330742749,PREFIX_ASTAR,0.0075215526493673784,0.0075215526493673784,8189,3990,4199,3990,2,3990,64,7366,1,1,6568,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,12,0,45,1,1,1,0,0,7.3093e-05,0.0029454189999999999,0,0.0029454189999999999,PREFIX_ASTAR,0.024815824166273117,0.024815824166273117,123,61,62,61,1,61,64,82,1,1,64,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,13,0,55,1,1,1,0,0,7.7699000000000003e-05,0.040391101999999998,0,0.040391101999999998,PREFIX_ASTAR,0.0019236662569889775,0.0019236662569889775,128,65,63,65,1,65,64,953,1,1,869,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,14,0,31,1,1,1,0,0,8.3932999999999998e-05,0.022162749999999998,0,0.022162749999999998,PREFIX_ASTAR,0.0037871202806510928,0.0037871202806510928,127,65,62,65,1,65,64,520,1,1,464,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,15,0,52,1,1,1,0,0,7.7525000000000001e-05,0.025849591000000002,0,0.025849591000000002,PREFIX_ASTAR,0.0029990803336114678,0.0029990803336114678,127,64,63,64,1,64,64,594,1,1,540,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,16,0,6,1,1,1,0,0,7.6088999999999996e-05,0.022050500000000001,0,0.022050500000000001,PREFIX_ASTAR,0.0034506700528332689,0.0034506700528332689,127,64,63,64,1,64,64,510,1,1,454,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,17,0,51,1,1,1,0,0,7.6559999999999999e-05,0.0039244320000000003,0,0.0039244320000000003,PREFIX_ASTAR,0.019508555633018992,0.019508555633018992,123,64,59,64,1,64,64,108,1,1,89,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,18,0,49,1,1,1,0,0,9.0589999999999998e-05,0.020653866,0,0.020653866,PREFIX_ASTAR,0.004386103792868609,0.004386103792868609,127,65,62,65,1,65,64,440,1,1,398,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,19,0,31,1,1,1,0,0,8.8959e-05,0.0094146460000000005,0,0.0094146460000000005,PREFIX_ASTAR,0.0094490010564390846,0.0094490010564390846,126,64,62,64,1,64,64,203,1,1,167,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,20,0,59,1,1,1,0,0,8.2962999999999998e-05,0.011749156,0,0.011749156,PREFIX_ASTAR,0.0070611880546994181,0.0070611880546994181,126,64,62,64,1,64,64,262,1,1,228,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,21,0,25,1,1,1,0,0,8.2633999999999995e-05,0.048356979000000001,0,0.048356979000000001,PREFIX_ASTAR,0.0017088329690736056,0.0017088329690736056,128,65,63,65,1,65,64,1043,1,1,954,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,22,0,27,1,1,1,0,0,7.6736000000000005e-05,0.037481762000000002,0,0.037481762000000002,PREFIX_ASTAR,0.0020472890255266015,0.0020472890255266015,128,65,63,65,1,65,64,828,1,1,754,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,23,0,12,1,1,1,0,0,7.9407999999999996e-05,0.003738262,0,0.003738262,PREFIX_ASTAR,0.021241956823786025,0.021241956823786025,124,64,60,64,1,64,64,101,1,1,83,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,24,0,45,1,1,1,0,0,7.7393999999999998e-05,0.031646001999999999,0,0.031646001999999999,PREFIX_ASTAR,0.0024456169850460099,0.0024456169850460099,127,65,62,65,1,65,64,664,1,1,599,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,25,0,6,1,1,1,0,0,7.7830999999999994e-05,0.039159718000000003,0,0.039159718000000003,PREFIX_ASTAR,0.0019875270807619195,0.0019875270807619195,128,65,63,65,1,65,64,877,1,1,791,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,26,1,14,1,1,1,0,0,0.00238623,0.463829149,0,0.463829149,PREFIX_ASTAR,0.0051446313909865983,0.0051446313909865983,8190,3996,4194,3996,1,3996,64,10241,1,1,8692,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,27,0,22,1,1,1,0,0,9.1607999999999994e-05,0.055507579000000001,0,0.055507579000000001,PREFIX_ASTAR,0.0016503692225524732,0.0016503692225524732,128,65,63,65,1,65,64,1150,1,1,1046,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,28,0,0,1,1,1,0,0,8.4171000000000004e-05,0.025524043,0,0.025524043,PREFIX_ASTAR,0.0032977142375132341,0.0032977142375132341,127,64,63,64,1,64,64,563,1,1,503,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,29,0,60,1,1,1,0,0,7.9388999999999995e-05,0.023913770000000001,0,0.023913770000000001,PREFIX_ASTAR,0.0033198027747193349,0.0033198027747193349,127,64,63,64,1,64,64,508,1,1,464,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,30,0,62,1,1,1,0,0,8.0630000000000006e-05,0.0022970769999999998,0,0.0022970769999999998,PREFIX_ASTAR,0.035101130697839045,0.035101130697839045,121,65,56,65,1,65,64,66,1,1,49,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,31,0,2,1,1,1,0,0,8.0828999999999995e-05,0.004442746,0,0.004442746,PREFIX_ASTAR,0.018193477637479163,0.018193477637479163,122,63,59,63,1,63,64,111,1,1,88,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,32,0,46,1,1,1,0,0,8.1542e-05,0.019300603999999999,0,0.019300603999999999,PREFIX_ASTAR,0.0042248418754148838,0.0042248418754148838,127,64,63,64,1,64,64,419,1,1,372,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,33,0,22,1,1,1,0,0,8.0740000000000003e-05,0.020711472000000002,0,0.020711472000000002,PREFIX_ASTAR,0.0038983226300863599,0.0038983226300863599,127,65,62,65,1,65,64,465,1,1,418,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,34,1,13,1,1,1,0,0,0.002571799,0.72717881100000004,0,0.72717881100000004,PREFIX_ASTAR,0.0035366803337728166,0.0035366803337728166,8191,4003,4188,4003,1,4003,64,15566,1,1,13762,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,35,0,59,1,1,1,0,0,8.5616000000000002e-05,0.038812873999999997,0,0.038812873999999997,PREFIX_ASTAR,0.002205866022701643,0.002205866022701643,128,65,63,65,1,65,64,877,1,1,796,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,36,0,13,1,1,1,0,0,7.3287000000000005e-05,0.015919005999999999,0,0.015919005999999999,PREFIX_ASTAR,0.0046037422185782207,0.0046037422185782207,127,64,63,64,1,64,64,385,1,1,343,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,37,0,61,1,1,1,0,0,7.9364999999999997e-05,0.049981926000000003,0,0.049981926000000003,PREFIX_ASTAR,0.0015878739846879849,0.0015878739846879849,128,65,63,65,1,65,64,1132,1,1,1025,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,38,0,55,1,1,1,0,0,7.6148000000000003e-05,0.027752420999999999,0,0.027752420999999999,PREFIX_ASTAR,0.0027438326912091744,0.0027438326912091744,127,64,63,64,1,64,64,627,1,1,575,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,39,0,58,1,1,1,0,0,7.9542999999999994e-05,0.0057797090000000001,0,0.0057797090000000001,PREFIX_ASTAR,0.013762457590857946,0.013762457590857946,124,63,61,63,1,63,64,152,1,1,124,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,40,0,26,1,1,1,0,0,7.6567000000000001e-05,0.017217105999999999,0,0.017217105999999999,PREFIX_ASTAR,0.004447146924692222,0.004447146924692222,127,65,62,65,1,65,64,403,1,1,357,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,41,0,41,1,1,1,0,0,7.3895999999999999e-05,0.002425394,0,0.002425394,PREFIX_ASTAR,0.030467627115429493,0.030467627115429493,122,60,62,60,1,60,64,73,1,1,55,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,42,0,1,1,1,1,0,0,7.4938000000000007e-05,0.057218268000000003,0,0.057218268000000003,PREFIX_ASTAR,0.0013096866196648945,0.0013096866196648945,128,65,63,65,1,65,64,1281,1,1,1149,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,43,0,20,1,1,1,0,0,8.2309000000000001e-05,0.040338435999999998,0,0.040338435999999998,PREFIX_ASTAR,0.0020404608646701129,0.0020404608646701129,128,65,63,65,1,65,64,924,1,1,838,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,44,0,20,1,1,1,0,0,7.9368000000000003e-05,0.016335880000000001,0,0.016335880000000001,PREFIX_ASTAR,0.0048585077755223475,0.0048585077755223475,126,64,62,64,1,64,64,382,1,1,344,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,45,0,46,1,1,1,0,0,7.3971e-05,0.014709458,0,0.014709458,PREFIX_ASTAR,0.0050288052761699306,0.0050288052761699306,126,65,61,65,1,65,64,352,1,1,315,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,46,0,39,1,1,1,0,0,7.6458000000000006e-05,0.011390707,0,0.011390707,PREFIX_ASTAR,0.0067123138186242527,0.0067123138186242527,126,64,62,64,1,64,64,284,1,1,250,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,47,0,47,1,1,1,0,0,8.0573000000000003e-05,0.010076586,0,0.010076586,PREFIX_ASTAR,0.0079960613644343426,0.0079960613644343426,126,63,63,63,1,63,64,249,1,1,216,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,48,0,5,1,1,1,0,0,8.2738000000000006e-05,0.019222146999999998,0,0.019222146999999998,PREFIX_ASTAR,0.0043043058613587764,0.0043043058613587764,127,64,63,64,1,64,64,473,1,1,429,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,49,0,14,1,1,1,0,0,7.4264000000000006e-05,0.034620670999999999,0,0.034620670999999999,PREFIX_ASTAR,0.0021450768530742806,0.0021450768530742806,128,65,63,65,1,65,64,820,1,1,689,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,50,0,8,1,1,1,0,0,7.7805999999999993e-05,0.051240508999999997,0,0.051240508999999997,PREFIX_ASTAR,0.0015184470552390493,0.0015184470552390493,128,65,63,65,1,65,64,1166,1,1,1073,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,51,0,30,1,1,1,0,0,7.9103000000000005e-05,0.042071856999999997,0,0.042071856999999997,PREFIX_ASTAR,0.001880187984095877,0.001880187984095877,128,65,63,65,1,65,64,963,1,1,884,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,52,0,5,1,1,1,0,0,7.6712999999999995e-05,0.0077754460000000001,0,0.0077754460000000001,PREFIX_ASTAR,0.0098660578441416725,0.0098660578441416725,124,64,60,64,1,64,64,198,1,1,171,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,53,0,27,1,1,1,0,0,7.2627999999999996e-05,0.0078951560000000004,0,0.0078951560000000004,PREFIX_ASTAR,0.0091990582580002214,0.0091990582580002214,125,65,60,65,1,65,64,200,1,1,173,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,54,0,27,1,1,1,0,0,7.4655999999999998e-05,0.055963806999999997,0,0.055963806999999997,PREFIX_ASTAR,0.0013340050293576347,0.0013340050293576347,128,65,63,65,1,65,64,1230,1,1,1107,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,55,0,38,1,1,1,0,0,8.3276999999999996e-05,0.036010645000000001,0,0.036010645000000001,PREFIX_ASTAR,0.0023125661870260863,0.0023125661870260863,128,65,63,65,1,65,64,763,1,1,679,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,56,0,42,1,1,1,0,0,8.2855999999999994e-05,0.041526711000000001,0,0.041526711000000001,PREFIX_ASTAR,0.0019952459032934245,0.0019952459032934245,128,65,63,65,1,65,64,896,1,1,807,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,57,1,11,1,1,1,0,0,0.002612591,0.67241607299999995,0,0.67241607299999995,PREFIX_ASTAR,0.0038853785697653903,0.0038853785697653903,8191,3951,4240,3951,1,3951,64,14476,1,1,12929,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,58,0,61,1,1,1,0,0,8.4536999999999994e-05,0.016457882,0,0.016457882,PREFIX_ASTAR,0.0051365661754045871,0.0051365661754045871,126,65,61,65,1,65,64,359,1,1,321,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,59,0,40,1,1,1,0,0,7.9889999999999996e-05,0.0030625990000000001,0,0.0030625990000000001,PREFIX_ASTAR,0.026085687352474154,0.026085687352474154,124,64,60,64,1,64,64,85,1,1,66,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,60,0,54,1,1,1,0,0,8.4029000000000005e-05,0.060807238999999999,0,0.060807238999999999,PREFIX_ASTAR,0.0013818913896090563,0.0013818913896090563,128,65,63,65,1,65,64,1270,1,1,1163,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,61,0,37,1,1,1,0,0,8.153e-05,0.025689120999999999,0,0.025689120999999999,PREFIX_ASTAR,0.0031737169987248689,0.0031737169987248689,127,64,63,64,1,64,64,557,1,1,504,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,62,0,56,1,1,1,0,0,8.2677999999999997e-05,0.027451573,0,0.027451573,PREFIX_ASTAR,0.0030117764107725265,0.0030117764107725265,128,65,63,65,1,65,64,667,1,1,613,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,63,0,41,1,1,1,0,0,7.6295000000000001e-05,0.016030831999999998,0,0.016030831999999998,PREFIX_ASTAR,0.0047592663936594191,0.0047592663936594191,127,64,63,64,1,64,64,385,1,1,337,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,64,0,9,1,1,1,0,0,7.6979999999999998e-05,0.017799740000000001,0,0.017799740000000001,PREFIX_ASTAR,0.0043247822721006034,0.0043247822721006034,127,65,62,65,1,65,64,418,1,1,373,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,65,0,5,1,1,1,0,0,7.8195999999999995e-05,0.023817066000000001,0,0.023817066000000001,PREFIX_ASTAR,0.0032831919767111529,0.0032831919767111529,127,64,63,64,1,64,64,553,1,1,496,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,66,2,57,1,1,1,0,0,0.078880561000000002,5.6619602960000002,0,5.6619602960000002,PREFIX_ASTAR,0.013931669753270202,0.013931669753270202,258174,120472,137702,120472,2,120472,64,121240,1,1,103442,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,67,0,38,1,1,1,0,0,7.5714e-05,0.041298726000000001,0,0.041298726000000001,PREFIX_ASTAR,0.0018333253185582529,0.0018333253185582529,128,65,63,65,1,65,64,925,1,1,830,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,68,0,16,1,1,1,0,0,8.1442999999999999e-05,0.036891619,0,0.036891619,PREFIX_ASTAR,0.0022076287841962155,0.0022076287841962155,128,65,63,65,1,65,64,845,1,1,731,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,69,0,16,1,1,1,0,0,7.5312e-05,0.019026528000000001,0,0.019026528000000001,PREFIX_ASTAR,0.0039582629053498356,0.0039582629053498356,127,64,63,64,1,64,64,450,1,1,410,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,70,0,15,1,1,1,0,0,7.4649999999999998e-05,0.019787882999999999,0,0.019787882999999999,PREFIX_ASTAR,0.0037725106824211567,0.0037725106824211567,127,64,63,64,1,64,64,430,1,1,378,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,71,0,9,1,1,1,0,0,9.2924999999999995e-05,0.014017669999999999,0,0.014017669999999999,PREFIX_ASTAR,0.006629133087025162,0.006629133087025162,126,65,61,65,1,65,64,303,1,1,272,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,72,0,61,1,1,1,0,0,8.3005999999999998e-05,0.054541052,0,0.054541052,PREFIX_ASTAR,0.001521899504248653,0.001521899504248653,128,65,63,65,1,65,64,1160,1,1,1059,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,73,0,54,1,1,1,0,0,8.2383e-05,0.045556513,0,0.045556513,PREFIX_ASTAR,0.0018083693104430534,0.0018083693104430534,128,65,63,65,1,65,64,1001,1,1,913,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,74,0,42,1,1,1,0,0,7.9833000000000006e-05,0.003832378,0,0.003832378,PREFIX_ASTAR,0.020831191495202198,0.020831191495202198,124,64,60,64,1,64,64,101,1,1,76,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,75,0,38,1,1,1,0,0,8.2210000000000001e-05,0.0063055480000000002,0,0.0063055480000000002,PREFIX_ASTAR,0.013037724873397204,0.013037724873397204,125,64,61,64,1,64,64,147,1,1,126,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,76,1,8,1,1,1,0,0,8.1156999999999996e-05,0.017153267,0,0.017153267,PREFIX_ASTAR,0.0047312852997624302,0.0047312852997624302,126,64,62,64,1,64,64,393,1,1,350,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,77,0,25,1,1,1,0,0,8.3207000000000005e-05,0.024885141,0,0.024885141,PREFIX_ASTAR,0.0033436418945747589,0.0033436418945747589,127,65,62,65,1,65,64,544,1,1,486,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,78,0,49,1,1,1,0,0,8.2027000000000006e-05,0.0091359130000000007,0,0.0091359130000000007,PREFIX_ASTAR,0.0089785224530925366,0.0089785224530925366,125,64,61,64,1,64,64,215,1,1,189,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,79,0,40,1,1,1,0,0,8.0399000000000001e-05,0.0042317379999999996,0,0.0042317379999999996,PREFIX_ASTAR,0.01899904956308732,0.01899904956308732,124,62,62,62,1,62,64,107,1,1,86,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,80,0,10,1,1,1,0,0,8.5007999999999997e-05,0.014893958000000001,0,0.014893958000000001,PREFIX_ASTAR,0.0057075493297349166,0.0057075493297349166,126,65,61,65,1,65,64,333,1,1,287,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,81,0,59,1,1,1,0,0,8.3189999999999995e-05,0.024521609,0,0.024521609,PREFIX_ASTAR,0.0033925180032028076,0.0033925180032028076,127,65,62,65,1,65,64,524,1,1,475,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,82,0,57,1,1,1,0,0,8.2589999999999994e-05,0.0067465980000000004,0,0.0067465980000000004,PREFIX_ASTAR,0.012241725385149669,0.012241725385149669,125,64,61,64,1,64,64,164,1,1,137,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,83,0,4,1,1,1,0,0,8.0451000000000006e-05,0.018999565,0,0.018999565,PREFIX_ASTAR,0.004234360102454978,0.004234360102454978,127,64,63,64,1,64,64,434,1,1,386,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,84,0,54,1,1,1,0,0,7.3491000000000005e-05,0.011032893,0,0.011032893,PREFIX_ASTAR,0.006661081549508366,0.006661081549508366,126,65,61,65,1,65,64,273,1,1,240,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,85,0,16,1,1,1,0,0,7.3313999999999996e-05,0.010750923000000001,0,0.010750923000000001,PREFIX_ASTAR,0.0068193214666312828,0.0068193214666312828,126,63,63,63,1,63,64,262,1,1,224,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,86,0,44,1,1,1,0,0,7.1614999999999998e-05,0.0050654680000000001,0,0.0050654680000000001,PREFIX_ASTAR,0.014137884199446131,0.014137884199446131,125,63,62,63,1,63,64,141,1,1,111,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,87,0,2,1,1,1,0,0,7.5085000000000004e-05,0.025496781,0,0.025496781,PREFIX_ASTAR,0.0029448815519104157,0.0029448815519104157,127,64,63,64,1,64,64,592,1,1,526,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,88,0,60,1,1,1,0,0,7.7002999999999994e-05,0.042642645999999999,0,0.042642645999999999,PREFIX_ASTAR,0.0018057744352918436,0.0018057744352918436,128,65,63,65,1,65,64,979,1,1,902,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,89,0,27,1,1,1,0,0,7.4802000000000007e-05,0.011262273,0,0.011262273,PREFIX_ASTAR,0.0066418208828715134,0.0066418208828715134,126,64,62,64,1,64,64,265,1,1,229,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,90,0,52,1,1,1,0,0,8.1516999999999999e-05,0.020862799000000001,0,0.020862799000000001,PREFIX_ASTAR,0.0039072897169742174,0.0039072897169742174,127,65,62,65,1,65,64,494,1,1,436,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,91,0,51,1,1,1,0,0,7.2905999999999996e-05,0.0062461410000000002,0,0.0062461410000000002,PREFIX_ASTAR,0.011672166862707709,0.011672166862707709,125,65,60,65,1,65,64,157,1,1,136,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,92,0,29,1,1,1,0,0,7.3061999999999999e-05,0.0048537959999999996,0,0.0048537959999999996,PREFIX_ASTAR,0.015052548561991482,0.015052548561991482,123,64,59,64,1,64,64,126,1,1,102,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,93,1,58,1,1,1,0,0,7.7879000000000004e-05,0.027483206999999999,0,0.027483206999999999,PREFIX_ASTAR,0.0028336940445123455,0.0028336940445123455,128,65,63,65,1,65,64,650,1,1,587,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,94,0,28,1,1,1,0,0,7.8567999999999997e-05,0.028466521000000002,0,0.028466521000000002,PREFIX_ASTAR,0.0027600141232572814,0.0027600141232572814,127,65,62,65,1,65,64,652,1,1,582,536870912,0,0,0,0
random_linear,"RLC_n64_k48",0.75,64,48,0.002,95,0,56,1,1,1,0,0,7.9585000000000005e-05,0.002868336,0,0.002868336,PREFIX_ASTAR,0.027746052066424578,0.027746052066424578,125,64,61,64,1,64,64,85,1,1,65,536870912,0,0,0,0
