family,code_name,rate,n,k,p,trial,error_weight,deleted_position,agreement,fiber_certified,prefix_certified,trellis_available,trellis_certified,fiber_wall,prefix_wall,trellis_wall,best_baseline_wall,best_baseline_name,fiber_over_prefix_wall,fiber_over_best_wall,fiber_histories,fiber_candidates,fiber_duplicates,fiber_membership,fiber_exact_scores,fiber_peak_seen,fiber_peak_frontier,prefix_nodes,prefix_membership,prefix_exact_scores,prefix_peak_frontier,trellis_estimated_updates,trellis_nodes,trellis_updates,trellis_terminals,trellis_exact_scores
random_linear,"RLC_n64_k56",0.875,64,56,0.002,36,0,63,1,1,1,1,1,8.5457000000000005e-05,0.039814731999999999,0.0021050919999999998,0.0021050919999999998,SYNDROME_TRELLIS,0.0021463663249070724,0.040595375404020355,127,64,63,64,1,64,64,817,1,1,770,2097152,15544,2097152,65,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,37,0,54,1,1,1,1,1,8.4290999999999996e-05,0.023560128,0.0024278030000000001,0.0024278030000000001,SYNDROME_TRELLIS,0.0035776970311876062,0.034719044337617175,127,64,63,64,1,64,64,513,1,1,473,2097152,20512,2097152,65,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,38,0,29,1,1,1,1,1,7.5841999999999997e-05,0.068894197000000004,0.0017897880000000001,0.0017897880000000001,SYNDROME_TRELLIS,0.0011008474342185887,0.042374851099683308,128,65,63,65,1,65,64,1551,1,1,1425,2097152,13607,2097152,65,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,39,0,58,1,1,1,1,1,8.2656000000000003e-05,0.011600476,0.0019884310000000001,0.0019884310000000001,SYNDROME_TRELLIS,0.0071252248614625813,0.041568452714728345,125,64,61,64,1,64,64,271,1,1,245,2097152,14503,2097152,65,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,40,0,34,1,1,1,1,1,8.3710999999999999e-05,0.028422849,0.0024590409999999999,0.0024590409999999999,SYNDROME_TRELLIS,0.0029452008839789424,0.034042132685058929,127,65,62,65,1,65,64,602,1,1,562,2097152,20685,2097152,65,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,41,0,37,1,1,1,1,1,8.2173000000000001e-05,0.0094268419999999995,0.0020402979999999999,0.0020402979999999999,SYNDROME_TRELLIS,0.0087169170757290734,0.040274999044257263,125,65,60,65,1,65,64,208,1,1,194,2097152,15694,2097152,65,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,42,0,28,1,1,1,1,1,8.6044999999999994e-05,0.031641993,0.0024005400000000001,0.0024005400000000001,SYNDROME_TRELLIS,0.0027193293418654126,0.035844018429186761,127,65,62,65,1,65,64,654,1,1,599,2097152,20188,2097152,65,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,43,0,53,1,1,1,1,1,0.000115357,0.041327355000000003,0.0020655529999999999,0.0020655529999999999,SYNDROME_TRELLIS,0.0027912988866575176,0.055847998090583974,127,65,62,65,2,65,64,857,1,1,789,2097152,15963,2097152,67,2
random_linear,"RLC_n64_k56",0.875,64,56,0.002,44,0,32,1,1,1,1,1,8.3634999999999995e-05,0.0075898959999999996,0.0021659230000000002,0.0021659230000000002,SYNDROME_TRELLIS,0.011019255072796781,0.038614022751501317,125,64,61,64,1,64,64,171,1,1,148,2097152,17198,2097152,65,1
random_linear,"RLC_n64_k56",0.875,64,56,0.002,45,0,55,1,1,1,1,1,8.3817000000000001e-05,0.033710297,0.0019318429999999999,0.0019318429999999999,SYNDROME_TRELLIS,0.002486391620934102,0.043387066133220971,127,65,62,65,1,65,64,705,1,1,653,2097152,14715,2097152,65,1
