channel,family,nonadditive,representation,support_size,latent_entropy_bits,channel_h_y_given_x_uniform_bits,transition_degeneracy_bits,uniform_fiber_ambiguity_bits,kappa,random_code_fiber_ceiling_bits_per_symbol,injective_mass,bi_unambiguous,channel_capacity_bits_per_symbol,capacity_ba_iterations,multiplicity_mean_transition_weighted,multiplicity_max,multiplicity_mean_unweighted,exact_all,best_work_optimistic,best_work_balanced,best_work_pessimistic,best_order_optimistic,best_order_balanced,best_order_pessimistic,best_balanced_atoms,best_balanced_fiber_entries,best_balanced_certified_probability,construction,is_natural_independent
BAC_a0.300_b0.400,binary_asymmetric,True,COMMON_UNIFORM_000__reduced__reduced,3,1.5709505944546684,0.9261207468426806,0.6448298476119878,0.7000000000000001,1.7000000000000002,0.23446525363702275,0.29999999999999993,False,0.06665490719480063,5,1.65,2.0,1.5,True,12.080000000000002,22.1,44.5,"[2, 1, 0]","[2, 1, 0]","[2, 1, 0]",3.0,3.0,1.0,common_uniform,False
BAC_a0.300_b0.400,binary_asymmetric,True,COMMON_UNIFORM_001__reduced__reduced,3,1.295461844238322,0.9261207468426806,0.36934109739564125,0.09999999999999998,1.1,0.862496476250065,0.9,False,0.06665490719480063,5,1.55,2.0,1.5,True,4.1,7.65,15.6,"[1, 2, 0]","[1, 2, 0]","[1, 2, 0]",1.0,1.0,1.0,common_uniform,False
BAC_a0.300_b0.400,binary_asymmetric,True,BAC_t0.13000000__reduced__reduced,4,1.5066832177367089,0.9261207468426806,0.5805624708940282,0.16000000000000003,1.1600000000000001,0.7858751946471524,0.84,False,0.06665490719480063,5,2.0,2.0,2.0,True,4.1,7.7,15.8,"[1, 2, 0, 3]","[1, 2, 0, 3]","[1, 2, 0, 3]",1.0,1.0,1.0,complete_bac_interval_grid,False
BAC_a0.300_b0.400,binary_asymmetric,True,BAC_t0.16000000__reduced__reduced,4,1.640728188390105,0.9261207468426806,0.7146074415474244,0.22000000000000003,1.22,0.7131188522118385,0.7799999999999999,False,0.06665490719480063,5,2.0,2.0,2.0,True,4.1,7.7,15.8,"[1, 2, 0, 3]","[1, 2, 0, 3]","[1, 2, 0, 3]",1.0,1.0,1.0,complete_bac_interval_grid,False
BAC_a0.300_b0.400,binary_asymmetric,True,BAC_t0.19000000__reduced__reduced,4,1.736133128901633,0.9261207468426806,0.8100123820589524,0.28,1.2799999999999998,0.6438561897747249,0.7199999999999999,False,0.06665490719480063,5,2.0,2.0,2.0,True,4.1,7.7,15.8,"[1, 2, 0, 3]","[1, 2, 0, 3]","[1, 2, 0, 3]",1.0,1.0,1.0,complete_bac_interval_grid,False
BAC_a0.300_b0.400,binary_asymmetric,True,BAC_t0.22000000__reduced__reduced,4,1.8012172329822094,0.9261207468426806,0.8750964861395287,0.33999999999999997,1.3399999999999999,0.5777669993169524,0.6599999999999999,False,0.06665490719480063,5,2.0,2.0,2.0,True,7.8100000000000005,14.299999999999999,29.0,"[3, 1, 0, 2]","[3, 1, 0, 2]","[3, 1, 0, 2]",2.0,1.9,1.0,complete_bac_interval_grid,False
BAC_a0.300_b0.400,binary_asymmetric,True,BAC_t0.25000000__reduced__reduced,4,1.8394910703001344,0.9261207468426806,0.9133703234574537,0.39999999999999997,1.4,0.5145731728297583,0.6,False,0.06665490719480063,5,2.0,2.0,2.0,True,7.8100000000000005,14.299999999999999,29.0,"[3, 1, 0, 2]","[3, 1, 0, 2]","[3, 1, 0, 2]",2.0,1.9,1.0,complete_bac_interval_grid,False
BAC_a0.300_b0.400,binary_asymmetric,True,BAC_t0.31000000__reduced__reduced,4,1.8390685592851688,0.9261207468426806,0.9129478124424881,0.52,1.52,0.39592867633113915,0.47999999999999987,False,0.06665490719480063,5,2.0,2.0,2.0,True,8.3,15.375,31.15,"[0, 1, 2, 3]","[0, 1, 2, 3]","[0, 1, 2, 3]",2.0,2.1,1.0,complete_bac_interval_grid,False
BAC_a0.300_b0.400,binary_asymmetric,True,BAC_t0.34000000__reduced__reduced,4,1.79745707301403,0.9261207468426806,0.8713363261713494,0.5800000000000001,1.58,0.3400754415976217,0.41999999999999993,False,0.06665490719480063,5,2.0,2.0,2.0,True,8.3,15.375,31.15,"[0, 1, 2, 3]","[0, 1, 2, 3]","[0, 1, 2, 3]",2.0,2.1,1.0,complete_bac_interval_grid,False
BAC_a0.300_b0.400,binary_asymmetric,True,BAC_t0.37000000__reduced__reduced,4,1.7203398844979525,0.9261207468426806,0.7942191376552719,0.6400000000000001,1.6400000000000001,0.2863041851566409,0.3599999999999999,False,0.06665490719480063,5,2.0,2.0,2.0,True,8.3,15.375,31.15,"[0, 1, 3, 2]","[0, 1, 3, 2]","[0, 1, 3, 2]",2.0,2.1,1.0,complete_bac_interval_grid,False
AES_INJECTIVE_FRIENDLY,asymmetric_erasure_stuck,True,INDEPENDENT_ROWS__reduced__reduced,9,2.227920402554785,1.1139602012773926,1.1139602012773926,0.15750000000000003,1.1575000000000002,0.7889878065144881,0.8425,False,0.42507744466194275,15,3.0,3.0,3.0,True,10.57,19.5,39.9,"[1, 2, 7, 0, 8, 4, 6, 5, 3]","[1, 2, 7, 0, 8, 4, 6, 5, 3]","[1, 2, 7, 0, 8, 4, 6, 5, 3]",2.9000000000000004,2.1,1.0,independent_row_coupling,True
AES_INJECTIVE_FRIENDLY,asymmetric_erasure_stuck,True,COMMON_UNIFORM_000__reduced__reduced,4,1.4166422780956525,1.1139602012773926,0.30268207681825987,0.29999999999999993,1.3,0.6214883767462702,0.7000000000000001,False,0.42507744466194275,15,1.5,2.0,1.3333333333333333,True,6.305,11.525,23.450000000000003,"[1, 0, 2, 3]","[1, 0, 2, 3]","[1, 0, 2, 3]",1.675,1.4500000000000002,1.0,common_uniform,False
AES_INJECTIVE_FRIENDLY,asymmetric_erasure_stuck,True,COMMON_UNIFORM_001__reduced__reduced,5,2.041446071165522,1.1139602012773926,0.9274858698881294,0.15000000000000005,1.1500000000000001,0.7983661388303493,0.85,False,0.42507744466194275,15,2.4000000000000004,3.0,1.6666666666666667,True,8.2475,14.900000000000002,30.3,"[2, 1, 0, 3, 4]","[2, 1, 0, 3, 4]","[2, 1, 0, 3, 4]",2.45,1.425,1.0,common_uniform,False
AES_INJECTIVE_FRIENDLY,asymmetric_erasure_stuck,True,COMMON_UNIFORM_003__reduced__reduced,5,1.6166422780956524,1.1139602012773926,0.5026820768182598,0.09999999999999998,1.1,0.862496476250065,0.9,False,0.42507744466194275,15,1.725,3.0,1.6666666666666667,True,6.8225,12.7,25.9,"[0, 1, 4, 2, 3]","[0, 1, 4, 2, 3]","[0, 1, 4, 2, 3]",1.675,1.675,1.0,common_uniform,False
AES_INJECTIVE_FRIENDLY,asymmetric_erasure_stuck,True,COMMON_UNIFORM_005__reduced__reduced,5,1.8804820237218407,1.1139602012773926,0.7665218224444481,0.050000000000000044,1.05,0.929610672108602,0.95,False,0.42507744466194275,15,2.125,3.0,1.6666666666666667,True,7.7075,14.0,28.5,"[1, 0, 2, 3, 4]","[1, 0, 2, 3, 4]","[1, 0, 2, 3, 4]",2.225,1.425,1.0,common_uniform,False
AES_INJECTIVE_FRIENDLY,asymmetric_erasure_stuck,True,COMMON_UNIFORM_009__reduced__reduced,5,1.5788979029874788,1.1139602012773926,0.4649377017100862,0.15000000000000002,1.15,0.7983661388303496,0.85,False,0.42507744466194275,15,1.6500000000000001,2.0,1.6666666666666667,True,6.305,11.575,23.65,"[0, 2, 1, 4, 3]","[0, 2, 1, 4, 3]","[0, 2, 1, 4, 3]",1.675,1.4500000000000002,1.0,common_uniform,False
AES_INJECTIVE_FRIENDLY,asymmetric_erasure_stuck,True,COMMON_UNIFORM_011__reduced__reduced,5,1.842737648613667,1.1139602012773926,0.7287774473362745,0.0,1.0,1.0,1.0,False,0.42507744466194275,15,1.85,2.0,1.6666666666666667,True,7.7075,14.0,28.5,"[1, 0, 2, 3, 4]","[1, 0, 2, 3, 4]","[1, 0, 2, 3, 4]",2.225,1.425,1.0,common_uniform,False
AES_INJECTIVE_FRIENDLY,asymmetric_erasure_stuck,True,LP_MIN_AMBIGUITY__reduced__reduced,5,1.8192407046368488,1.1139602012773926,0.7052805033594562,0.0,1.0,1.0,1.0,False,0.42507744466194275,15,1.9250000000000003,2.0,1.6666666666666667,True,5.5175,10.225,20.950000000000003,"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",1.4500000000000002,1.225,1.0,linear_program,False
AES_INJECTIVE_FRIENDLY,asymmetric_erasure_stuck,True,AES_INJECTIVE_FRIENDLY_V_004__reduced__reduced,5,1.5166422780956523,1.1139602012773926,0.40268207681825974,0.25,1.25,0.6780719051126376,0.75,False,0.42507744466194275,15,1.925,3.0,1.6666666666666667,True,6.755,12.25,25.0,"[1, 0, 3, 2, 4]","[1, 0, 3, 2, 4]","[1, 0, 3, 2, 4]",1.9,1.4500000000000002,1.0,random_lp_vertex,False
AES_INJECTIVE_FRIENDLY,asymmetric_erasure_stuck,True,AES_INJECTIVE_FRIENDLY_V_007__reduced__reduced,5,1.9149798205164812,1.1139602012773926,0.8010196192390886,0.05,1.05,0.929610672108602,0.9500000000000001,False,0.42507744466194275,15,2.125,3.0,1.6666666666666667,True,8.2475,14.900000000000002,30.3,"[2, 1, 0, 3, 4]","[2, 1, 0, 3, 4]","[2, 1, 0, 3, 4]",2.45,1.425,1.0,random_lp_vertex,False
AES_INJECTIVE_FRIENDLY,asymmetric_erasure_stuck,True,AES_INJECTIVE_FRIENDLY_V_010__reduced__reduced,5,1.7332062193464954,1.1139602012773926,0.6192460180691028,0.15000000000000002,1.15,0.7983661388303496,0.85,False,0.42507744466194275,15,1.9250000000000003,2.0,1.6666666666666667,True,6.305,11.575,23.65,"[0, 2, 4, 1, 3]","[0, 2, 4, 1, 3]","[0, 2, 4, 1, 3]",1.675,1.4500000000000002,1.0,random_lp_vertex,False
AES_INJECTIVE_FRIENDLY,asymmetric_erasure_stuck,True,AES_INJECTIVE_FRIENDLY_V_013__reduced__reduced,5,1.6709505944546688,1.1139602012773926,0.5569903931772762,0.35000000000000003,1.35,0.5670405927238937,0.65,False,0.42507744466194275,15,2.2,3.0,1.6666666666666667,True,6.755,12.25,25.0,"[1, 0, 3, 2, 4]","[1, 0, 3, 2, 4]","[1, 0, 3, 2, 4]",1.9,1.4500000000000002,1.0,random_lp_vertex,False
AES_INJECTIVE_FRIENDLY,asymmetric_erasure_stuck,True,AES_INJECTIVE_FRIENDLY_V_016__reduced__reduced,5,1.9954618442383218,1.1139602012773926,0.8815016429609293,0.1,1.1,0.862496476250065,0.9,False,0.42507744466194275,15,2.2,3.0,1.6666666666666667,True,8.675,15.8,32.1,"[2, 1, 0, 3, 4]","[2, 1, 0, 3, 4]","[2, 1, 0, 3, 4]",2.45,1.65,1.0,random_lp_vertex,False
AES_OVERLOADED_ERASURE,asymmetric_erasure_stuck,True,INDEPENDENT_ROWS__reduced__reduced,9,2.4554009590106607,1.2277004795053303,1.2277004795053303,0.41000000000000003,1.4100000000000001,0.504304837375931,0.5900000000000001,False,0.12502613216964656,6,3.0,3.0,3.0,True,17.725,32.2,65.3,"[8, 2, 7, 1, 6, 0, 5, 4, 3]","[8, 2, 7, 1, 6, 0, 5, 4, 3]","[8, 2, 7, 1, 6, 0, 5, 4, 3]",4.950000000000001,3.5500000000000007,1.0,independent_row_coupling,True
AES_OVERLOADED_ERASURE,asymmetric_erasure_stuck,True,COMMON_UNIFORM_000__reduced__reduced,5,1.7387586809150082,1.2277004795053303,0.5110582014096778,0.65,1.6500000000000001,0.2775339755289088,0.35,False,0.12502613216964656,6,2.0500000000000003,3.0,1.6666666666666667,True,13.760000000000002,24.950000000000003,50.400000000000006,"[1, 4, 0, 2, 3]","[1, 4, 0, 2, 3]","[1, 4, 0, 2, 3]",3.8000000000000007,2.8000000000000003,1.0,common_uniform,False
AES_OVERLOADED_ERASURE,asymmetric_erasure_stuck,True,COMMON_UNIFORM_001__reduced__reduced,5,2.090468570732828,1.2277004795053303,0.8627680912274978,0.4,1.4,0.5145731728297583,0.6000000000000001,False,0.12502613216964656,6,2.125,3.0,1.6666666666666667,True,15.575000000000001,28.3,57.10000000000001,"[0, 4, 1, 2, 3]","[0, 4, 1, 2, 3]","[0, 4, 1, 2, 3]",4.15,3.45,1.0,common_uniform,False
AES_OVERLOADED_ERASURE,asymmetric_erasure_stuck,True,COMMON_UNIFORM_003__reduced__reduced,5,1.9772354454083079,1.2277004795053303,0.7495349659029775,0.45,1.45,0.4639470997597903,0.55,False,0.12502613216964656,6,2.125,3.0,1.6666666666666667,True,13.755,25.150000000000002,50.80000000000001,"[0, 1, 4, 2, 3]","[0, 1, 4, 2, 3]","[0, 1, 4, 2, 3]",3.6000000000000005,3.0500000000000003,1.0,common_uniform,False
AES_OVERLOADED_ERASURE,asymmetric_erasure_stuck,True,COMMON_UNIFORM_004__reduced__reduced,5,2.0414460711655216,1.2277004795053303,0.8137455916601912,0.2,1.2,0.7369655941662062,0.8,False,0.12502613216964656,6,2.2,3.0,1.6666666666666667,True,12.435000000000002,22.825000000000003,46.150000000000006,"[4, 1, 0, 3, 2]","[4, 1, 0, 3, 2]","[4, 1, 0, 3, 2]",3.1500000000000004,2.95,1.0,common_uniform,False
AES_OVERLOADED_ERASURE,asymmetric_erasure_stuck,True,COMMON_UNIFORM_007__reduced__reduced,5,2.063865121950854,1.2277004795053303,0.8361646424455238,0.5,1.5,0.4150374992788438,0.5,False,0.12502613216964656,6,1.9250000000000003,2.0,1.6666666666666667,True,11.780000000000001,21.375,43.25000000000001,"[0, 1, 4, 3, 2]","[0, 1, 4, 3, 2]","[0, 1, 4, 3, 2]",3.1500000000000004,2.7,1.0,common_uniform,False
AES_OVERLOADED_ERASURE,asymmetric_erasure_stuck,True,COMMON_UNIFORM_009__reduced__reduced,5,1.842737648613667,1.2277004795053303,0.6150371691083367,0.5,1.5,0.4150374992788438,0.5,False,0.12502613216964656,6,1.85,2.0,1.6666666666666667,True,11.175,20.35,41.2,"[0, 1, 4, 2, 3]","[0, 1, 4, 2, 3]","[0, 1, 4, 2, 3]",3.0,2.45,1.0,common_uniform,False
AES_OVERLOADED_ERASURE,asymmetric_erasure_stuck,True,COMMON_UNIFORM_010__reduced__reduced,5,2.0414460711655216,1.2277004795053303,0.8137455916601912,0.30000000000000004,1.3,0.6214883767462702,0.7,False,0.12502613216964656,6,2.0,3.0,1.6666666666666667,True,8.680000000000001,16.0,32.5,"[4, 0, 3, 1, 2]","[4, 0, 3, 1, 2]","[4, 0, 3, 1, 2]",2.1500000000000004,2.2,1.0,common_uniform,False
AES_OVERLOADED_ERASURE,asymmetric_erasure_stuck,True,COMMON_UNIFORM_011__reduced__reduced,5,1.960964047443681,1.2277004795053303,0.7332635679383506,0.25,1.25,0.6780719051126376,0.75,False,0.12502613216964656,6,1.9250000000000003,3.0,1.6666666666666667,True,8.680000000000001,16.0,32.5,"[4, 0, 3, 1, 2]","[4, 0, 3, 1, 2]","[4, 0, 3, 1, 2]",2.1500000000000004,2.2,1.0,common_uniform,False
AES_OVERLOADED_ERASURE,asymmetric_erasure_stuck,True,AES_OVERLOADED_ERASURE_V_008__reduced__reduced,5,1.8192407046368488,1.2277004795053303,0.5915402251315185,0.7000000000000001,1.7000000000000002,0.23446525363702275,0.30000000000000004,False,0.12502613216964656,6,1.85,3.0,1.6666666666666667,True,12.615000000000002,22.750000000000004,46.0,"[1, 2, 4, 0, 3]","[1, 2, 4, 0, 3]","[1, 2, 4, 0, 3]",3.6000000000000005,2.45,1.0,random_lp_vertex,False
RAND_2x3_00,random_rational,True,INDEPENDENT_ROWS__reduced__reduced,9,3.0074033921146968,1.5037016960573482,1.5037016960573486,0.36,1.36,0.5563933485243852,0.64,False,0.009185931979115505,3,3.0,3.0,3.0,True,25.990000000000002,47.0,94.89999999999999,"[8, 5, 0, 3, 6, 4, 2, 7, 1]","[8, 5, 0, 3, 6, 4, 2, 7, 1]","[8, 5, 0, 3, 6, 4, 2, 7, 1]",7.3,5.1,0.8,independent_row_coupling,True
RAND_2x3_00,random_rational,True,COMMON_UNIFORM_000__reduced__reduced,5,2.046439344671015,1.5037016960573482,0.542737648613667,0.8,1.8,0.15200309344504992,0.19999999999999996,False,0.009185931979115505,3,1.65,2.0,1.6666666666666667,True,16.76,29.75,60.0,"[2, 3, 4, 0, 1]","[2, 3, 4, 0, 1]","[2, 3, 4, 0, 1]",5.0,3.2,0.8,common_uniform,False
RAND_2x3_00,random_rational,True,COMMON_UNIFORM_001__reduced__reduced,5,2.121928094887362,1.5037016960573482,0.6182263988300138,0.6000000000000001,1.6,0.3219280948873623,0.3999999999999999,False,0.009185931979115505,3,1.7000000000000002,2.0,1.6666666666666667,True,15.89,28.424999999999997,57.35,"[4, 3, 0, 1, 2]","[4, 3, 0, 1, 2]","[4, 3, 0, 1, 2]",4.65,3.0,0.8,common_uniform,False
RAND_2x3_00,random_rational,True,COMMON_UNIFORM_002__reduced__reduced,5,2.2464393446710154,1.5037016960573482,0.7427376486136672,0.5,1.5,0.4150374992788438,0.49999999999999994,False,0.009185931979115505,3,1.9,3.0,1.6666666666666667,True,16.155,29.1,58.7,"[0, 3, 4, 2, 1]","[0, 3, 4, 2, 1]","[0, 3, 4, 2, 1]",4.55,3.25,0.8,common_uniform,False
RAND_2x3_00,random_rational,True,COMMON_UNIFORM_003__reduced__reduced,5,2.121928094887362,1.5037016960573482,0.6182263988300138,0.0,1.0,1.0,1.0,False,0.009185931979115505,3,1.7000000000000002,2.0,1.6666666666666667,True,12.690000000000001,22.825,46.150000000000006,"[3, 2, 4, 0, 1]","[3, 2, 4, 0, 1]","[3, 2, 4, 0, 1]",3.75,2.2,0.8,common_uniform,False
RAND_2x3_00,random_rational,True,COMMON_UNIFORM_004__reduced__reduced,5,2.2464393446710154,1.5037016960573482,0.7427376486136672,0.10000000000000003,1.1,0.862496476250065,0.8999999999999999,False,0.009185931979115505,3,1.9,3.0,1.6666666666666667,True,14.81,26.7,53.9,"[0, 2, 3, 4, 1]","[0, 2, 3, 4, 1]","[0, 2, 3, 4, 1]",4.199999999999999,2.9000000000000004,0.8,common_uniform,False
RAND_2x3_00,random_rational,True,COMMON_UNIFORM_005__reduced__reduced,5,2.0464393446710156,1.5037016960573482,0.5427376486136675,0.09999999999999998,1.1,0.862496476250065,0.9,False,0.009185931979115505,3,1.65,2.0,1.6666666666666667,True,12.155000000000001,21.599999999999998,43.7,"[3, 2, 4, 0, 1]","[3, 2, 4, 0, 1]","[3, 2, 4, 0, 1]",3.75,2.0500000000000003,0.8,common_uniform,False
RAND_2x3_00,random_rational,True,COMMON_UNIFORM_006__reduced__reduced,5,2.1219280948873624,1.5037016960573482,0.6182263988300143,0.5000000000000001,1.5,0.4150374992788438,0.4999999999999999,False,0.009185931979115505,3,1.8000000000000003,3.0,1.6666666666666667,True,16.205,29.1,58.7,"[0, 2, 4, 3, 1]","[0, 2, 4, 3, 1]","[0, 2, 4, 3, 1]",4.65,3.15,0.8,common_uniform,False
RAND_2x3_00,random_rational,True,COMMON_UNIFORM_007__reduced__reduced,4,1.8464393446710154,1.5037016960573482,0.3427376486136673,0.9,1.9,0.07400058144377697,0.09999999999999998,False,0.009185931979115505,3,1.4500000000000002,2.0,1.3333333333333333,True,13.9,24.849999999999998,50.099999999999994,"[1, 0, 2, 3]","[1, 0, 2, 3]","[1, 0, 2, 3]",4.0,2.8,0.8,common_uniform,False
RAND_2x3_00,random_rational,True,COMMON_UNIFORM_008__reduced__reduced,5,2.246439344671016,1.5037016960573482,0.7427376486136676,0.3000000000000001,1.3,0.6214883767462702,0.7,False,0.009185931979115505,3,1.8,2.0,1.6666666666666667,True,15.834999999999999,28.375,57.25,"[4, 2, 0, 3, 1]","[4, 2, 0, 3, 1]","[4, 2, 0, 3, 1]",4.55,3.15,0.8,common_uniform,False
RAND_2x3_00,random_rational,True,COMMON_UNIFORM_009__reduced__reduced,5,2.2464393446710154,1.5037016960573482,0.7427376486136672,0.09999999999999998,1.1,0.862496476250065,0.9,False,0.009185931979115505,3,1.8,2.0,1.6666666666666667,True,12.815000000000001,23.025,46.550000000000004,"[4, 3, 2, 0, 1]","[4, 3, 2, 0, 1]","[4, 3, 2, 0, 1]",3.75,2.3499999999999996,0.8,common_uniform,False
RAND_2x3_00,random_rational,True,COMMON_UNIFORM_010__reduced__reduced,4,1.8464393446710154,1.5037016960573482,0.3427376486136673,0.3,1.3,0.6214883767462702,0.7,False,0.009185931979115505,3,1.45,2.0,1.3333333333333333,True,10.79,19.2,38.8,"[2, 0, 3, 1]","[2, 0, 3, 1]","[2, 0, 3, 1]",3.2,2.1,0.8,common_uniform,False
RAND_2x3_00,random_rational,True,COMMON_UNIFORM_011__reduced__reduced,5,2.1709505944546685,1.5037016960573482,0.6672488983973204,0.0,1.0,1.0,1.0,False,0.009185931979115505,3,1.7499999999999998,2.0,1.6666666666666667,True,12.72,22.9,46.3,"[4, 2, 3, 0, 1]","[4, 2, 3, 0, 1]","[4, 2, 3, 0, 1]",3.75,2.2,0.8,common_uniform,False
RAND_2x3_00,random_rational,True,RAND_2x3_00_V_005__reduced__reduced,5,2.1709505944546685,1.5037016960573482,0.6672488983973204,0.6000000000000001,1.6,0.3219280948873623,0.4,False,0.009185931979115505,3,1.7499999999999998,2.0,1.6666666666666667,True,15.649999999999999,28.025000000000002,56.55,"[4, 3, 0, 2, 1]","[4, 3, 0, 2, 1]","[4, 3, 0, 2, 1]",4.55,3.0,0.8,random_lp_vertex,False
RAND_2x3_00,random_rational,True,RAND_2x3_00_V_007__reduced__reduced,5,2.2464393446710154,1.5037016960573482,0.7427376486136672,0.5,1.5,0.4150374992788438,0.5,False,0.009185931979115505,3,1.8,2.0,1.6666666666666667,True,14.469999999999999,25.925000000000004,52.35,"[4, 3, 0, 2, 1]","[4, 3, 0, 2, 1]","[4, 3, 0, 2, 1]",4.199999999999999,2.8,0.8,random_lp_vertex,False
RAND_2x3_01,random_rational,True,INDEPENDENT_ROWS__reduced__reduced,9,3.1401627476760523,1.5700813738380264,1.570081373838026,0.33749999999999997,1.3375,0.5804611084862155,0.6625,False,0.0028448302168544333,2,3.0,3.0,3.0,True,27.5775,49.712500000000006,100.32499999999999,"[5, 8, 2, 6, 3, 4, 0, 1, 7]","[5, 8, 2, 6, 3, 4, 0, 1, 7]","[5, 8, 2, 6, 3, 4, 0, 1, 7]",7.9750000000000005,4.975,0.65,independent_row_coupling,True
RAND_2x3_01,random_rational,True,COMMON_UNIFORM_000__reduced__reduced,4,1.776297625725199,1.5700813738380264,0.20621625188717263,0.95,1.95,0.036525876025114035,0.050000000000000044,False,0.0028448302168544333,2,1.35,2.0,1.3333333333333333,True,13.535,24.05,48.5,"[3, 2, 1, 0]","[3, 2, 1, 0]","[3, 2, 1, 0]",4.0,2.65,0.65,common_uniform,False
RAND_2x3_01,random_rational,True,COMMON_UNIFORM_001__reduced__reduced,4,1.8833830982290134,1.5700813738380264,0.313301724390987,0.44999999999999996,1.45,0.4639470997597903,0.55,False,0.0028448302168544333,2,1.375,2.0,1.3333333333333333,True,11.295,20.162499999999998,40.724999999999994,"[1, 2, 0, 3]","[1, 2, 0, 3]","[1, 2, 0, 3]",3.35,2.1,0.65,common_uniform,False
RAND_2x3_01,random_rational,True,COMMON_UNIFORM_002__reduced__reduced,4,1.776297625725199,1.5700813738380264,0.20621625188717263,0.25,1.25,0.6780719051126376,0.75,False,0.0028448302168544333,2,1.35,2.0,1.3333333333333333,True,12.2125,21.775,43.949999999999996,"[3, 2, 1, 0]","[3, 2, 1, 0]","[3, 2, 1, 0]",3.625,2.275,0.65,common_uniform,False
RAND_2x3_01,random_rational,True,COMMON_UNIFORM_003__reduced__reduced,4,1.8833830982290134,1.5700813738380264,0.313301724390987,0.0,1.0,1.0,1.0,False,0.0028448302168544333,2,1.3749999999999998,2.0,1.3333333333333333,True,12.690000000000001,22.912499999999998,46.224999999999994,"[3, 1, 2, 0]","[3, 1, 2, 0]","[3, 1, 2, 0]",3.625,2.3499999999999996,0.65,common_uniform,False
RAND_2x3_01,random_rational,True,COMMON_UNIFORM_004__reduced__reduced,5,2.090468570732828,1.5700813738380264,0.5203871968948017,0.14999999999999997,1.15,0.7983661388303496,0.8500000000000001,False,0.0028448302168544333,2,1.725,2.0,1.6666666666666667,True,14.795,26.437499999999996,53.375,"[0, 2, 3, 1, 4]","[0, 2, 3, 1, 4]","[0, 2, 3, 1, 4]",4.35,2.8,0.65,common_uniform,False
RAND_2x3_01,random_rational,True,COMMON_UNIFORM_005__reduced__reduced,5,2.090468570732828,1.5700813738380264,0.5203871968948017,0.30000000000000004,1.3,0.6214883767462702,0.7,False,0.0028448302168544333,2,1.725,2.0,1.6666666666666667,True,16.0275,28.762499999999996,58.025,"[1, 4, 2, 3, 0]","[1, 4, 2, 3, 0]","[1, 4, 2, 3, 0]",4.625,3.075,0.65,common_uniform,False
RAND_2x3_01,random_rational,True,COMMON_UNIFORM_010__reduced__reduced,5,1.9833830982290135,1.5700813738380264,0.4133017243909871,0.39999999999999997,1.4,0.5145731728297583,0.6000000000000001,False,0.0028448302168544333,2,1.7249999999999999,3.0,1.6666666666666667,True,16.215,28.974999999999998,58.449999999999996,"[0, 2, 3, 1, 4]","[0, 2, 3, 1, 4]","[0, 2, 3, 1, 4]",4.725,3.15,0.65,common_uniform,False
RAND_2x3_01,random_rational,True,COMMON_UNIFORM_011__reduced__reduced,5,1.9833830982290135,1.5700813738380264,0.4133017243909871,0.050000000000000044,1.05,0.929610672108602,0.95,False,0.0028448302168544333,2,1.7249999999999999,3.0,1.6666666666666667,True,13.419999999999998,24.012500000000003,48.525,"[3, 2, 1, 0, 4]","[3, 2, 1, 0, 4]","[3, 2, 1, 0, 4]",3.975,2.4499999999999997,0.65,common_uniform,False
RAND_2x3_01,random_rational,True,LP_MIN_KAPPA__reduced__reduced,5,2.07838982472352,1.5700813738380264,0.5083084508854938,0.0,1.0,1.0,1.0,False,0.0028448302168544333,2,1.7,2.0,1.6666666666666667,True,13.515,24.325,49.150000000000006,"[1, 2, 3, 0, 4]","[1, 2, 3, 0, 4]","[1, 2, 3, 0, 4]",3.975,2.3499999999999996,0.65,linear_program,False
RAND_2x3_01,random_rational,True,RAND_2x3_01_V_006__reduced__reduced,5,2.185475297227334,1.5700813738380264,0.6153939233893078,0.19999999999999996,1.2,0.7369655941662062,0.8,False,0.0028448302168544333,2,1.725,2.0,1.6666666666666667,True,15.9925,28.674999999999997,57.85,"[0, 4, 2, 3, 1]","[0, 4, 2, 3, 1]","[0, 4, 2, 3, 1]",4.625,3.075,0.65,random_lp_vertex,False
RAND_2x3_01,random_rational,True,RAND_2x3_01_V_009__reduced__reduced,5,1.9833830982290137,1.5700813738380264,0.41330172439098734,0.30000000000000004,1.3,0.6214883767462702,0.7,False,0.0028448302168544333,2,1.7,2.0,1.6666666666666667,True,15.835,28.337500000000002,57.175,"[4, 1, 2, 3, 0]","[4, 1, 2, 3, 0]","[4, 1, 2, 3, 0]",4.625,3.0,0.65,random_lp_vertex,False
RAND_2x3_02,random_rational,True,INDEPENDENT_ROWS__reduced__reduced,9,2.924233978142342,1.4621169890711712,1.4621169890711707,0.2849999999999999,1.2849999999999997,0.6382316405808469,0.7149999999999999,False,0.11081351160193972,6,3.0,3.0,3.0,True,15.5725,28.362499999999997,57.625,"[2, 1, 5, 0, 8, 4, 7, 3, 6]","[2, 1, 5, 0, 8, 4, 7, 3, 6]","[2, 1, 5, 0, 8, 4, 7, 3, 6]",4.45,2.825,1.0,independent_row_coupling,True
